# Energy(GeV) Height(cm) Zenith(deg) Weights
4.466836e+04 7.303179e+06 85.833333 1.031383e-08
5.623413e+04 7.303179e+06 85.833333 6.315290e-09
7.079458e+04 7.303179e+06 85.833333 3.856333e-09
8.912509e+04 7.303179e+06 85.833333 2.350243e-09
1.122018e+05 7.303179e+06 85.833333 1.430051e-09
1.412538e+05 7.303179e+06 85.833333 8.692797e-10
1.778279e+05 7.303179e+06 85.833333 5.282507e-10
2.238721e+05 7.303179e+06 85.833333 3.210790e-10
2.818383e+05 7.303179e+06 85.833333 1.953419e-10
3.548134e+05 7.303179e+06 85.833333 1.189329e-10
4.466836e+05 7.303179e+06 85.833333 7.257430e-11
5.623413e+05 7.303179e+06 85.833333 4.437148e-11
7.079458e+05 7.303179e+06 85.833333 2.716620e-11
8.912509e+05 7.303179e+06 85.833333 1.664201e-11
1.122018e+06 7.303179e+06 85.833333 1.018591e-11
1.412538e+06 7.303179e+06 85.833333 6.226832e-12
1.778279e+06 7.303179e+06 85.833333 3.782770e-12
2.238721e+06 7.303179e+06 85.833333 2.280130e-12
2.818383e+06 7.303179e+06 85.833333 1.357578e-12
3.548134e+06 7.303179e+06 85.833333 7.956542e-13
4.466836e+06 7.303179e+06 85.833333 4.576083e-13
5.623413e+06 7.303179e+06 85.833333 2.565230e-13
7.079458e+06 7.303179e+06 85.833333 1.391117e-13
8.912509e+06 7.303179e+06 85.833333 7.252777e-14
1.122018e+03 6.593116e+06 85.833333 3.270708e-05
1.412538e+03 6.593116e+06 85.833333 2.242729e-05
1.778279e+03 6.593116e+06 85.833333 1.518669e-05
2.238721e+03 6.593116e+06 85.833333 1.016400e-05
2.818383e+03 6.593116e+06 85.833333 6.730564e-06
3.548134e+03 6.593116e+06 85.833333 4.412662e-06
4.466836e+03 6.593116e+06 85.833333 2.866369e-06
5.623413e+03 6.593116e+06 85.833333 1.846434e-06
7.079458e+03 6.593116e+06 85.833333 1.180788e-06
8.912509e+03 6.593116e+06 85.833333 7.499358e-07
1.122018e+04 6.593116e+06 85.833333 4.732479e-07
1.412538e+04 6.593116e+06 85.833333 2.968934e-07
1.778279e+04 6.593116e+06 85.833333 1.852304e-07
2.238721e+04 6.593116e+06 85.833333 1.149999e-07
2.818383e+04 6.593116e+06 85.833333 7.106601e-08
3.548134e+04 6.593116e+06 85.833333 4.372959e-08
4.466836e+04 6.593116e+06 85.833333 2.681355e-08
5.623413e+04 6.593116e+06 85.833333 1.639087e-08
7.079458e+04 6.593116e+06 85.833333 9.991993e-09
8.912509e+04 6.593116e+06 85.833333 6.079122e-09
1.122018e+05 6.593116e+06 85.833333 3.692384e-09
1.412538e+05 6.593116e+06 85.833333 2.240301e-09
1.778279e+05 6.593116e+06 85.833333 1.358736e-09
2.238721e+05 6.593116e+06 85.833333 8.241479e-10
2.818383e+05 6.593116e+06 85.833333 5.002972e-10
3.548134e+05 6.593116e+06 85.833333 3.039002e-10
4.466836e+05 6.593116e+06 85.833333 1.849912e-10
5.623413e+05 6.593116e+06 85.833333 1.128172e-10
7.079458e+05 6.593116e+06 85.833333 6.889389e-11
8.912509e+05 6.593116e+06 85.833333 4.209565e-11
1.122018e+06 6.593116e+06 85.833333 2.570029e-11
1.412538e+06 6.593116e+06 85.833333 1.567283e-11
1.778279e+06 6.593116e+06 85.833333 9.499727e-12
2.238721e+06 6.593116e+06 85.833333 5.714299e-12
2.818383e+06 6.593116e+06 85.833333 3.396023e-12
3.548134e+06 6.593116e+06 85.833333 1.987182e-12
4.466836e+06 6.593116e+06 85.833333 1.141321e-12
5.623413e+06 6.593116e+06 85.833333 6.390605e-13
7.079458e+06 6.593116e+06 85.833333 3.462468e-13
8.912509e+06 6.593116e+06 85.833333 1.803976e-13
1.122018e+03 5.911714e+06 85.833333 9.208543e-05
1.412538e+03 5.911714e+06 85.833333 6.248176e-05
1.778279e+03 5.911714e+06 85.833333 4.190600e-05
2.238721e+03 5.911714e+06 85.833333 2.780219e-05
2.818383e+03 5.911714e+06 85.833333 1.826311e-05
3.548134e+03 5.911714e+06 85.833333 1.188538e-05
4.466836e+03 5.911714e+06 85.833333 7.668006e-06
5.623413e+03 5.911714e+06 85.833333 4.908357e-06
7.079458e+03 5.911714e+06 85.833333 3.120344e-06
8.912509e+03 5.911714e+06 85.833333 1.970813e-06
1.122018e+04 5.911714e+06 85.833333 1.237219e-06
1.412538e+04 5.911714e+06 85.833333 7.723765e-07
1.778279e+04 5.911714e+06 85.833333 4.796603e-07
2.238721e+04 5.911714e+06 85.833333 2.964940e-07
2.818383e+04 5.911714e+06 85.833333 1.824612e-07
3.548134e+04 5.911714e+06 85.833333 1.118302e-07
4.466836e+04 5.911714e+06 85.833333 6.830929e-08
5.623413e+04 5.911714e+06 85.833333 4.160292e-08
7.079458e+04 5.911714e+06 85.833333 2.527068e-08
8.912509e+04 5.911714e+06 85.833333 1.532067e-08
1.122018e+05 5.911714e+06 85.833333 9.273346e-09
1.412538e+05 5.911714e+06 85.833333 5.607070e-09
1.778279e+05 5.911714e+06 85.833333 3.388898e-09
2.238721e+05 5.911714e+06 85.833333 2.048372e-09
2.818383e+05 5.911714e+06 85.833333 1.239034e-09
3.548134e+05 5.911714e+06 85.833333 7.499420e-10
4.466836e+05 5.911714e+06 85.833333 4.548391e-10
5.623413e+05 5.911714e+06 85.833333 2.763656e-10
7.079458e+05 5.911714e+06 85.833333 1.681482e-10
8.912509e+05 5.911714e+06 85.833333 1.023700e-10
1.122018e+06 5.911714e+06 85.833333 6.227954e-11
1.412538e+06 5.911714e+06 85.833333 3.785134e-11
1.778279e+06 5.911714e+06 85.833333 2.287059e-11
2.238721e+06 5.911714e+06 85.833333 1.371729e-11
2.818383e+06 5.911714e+06 85.833333 8.130997e-12
3.548134e+06 5.911714e+06 85.833333 4.746915e-12
4.466836e+06 5.911714e+06 85.833333 2.720824e-12
5.623413e+06 5.911714e+06 85.833333 1.520830e-12
7.079458e+06 5.911714e+06 85.833333 8.228178e-13
8.912509e+06 5.911714e+06 85.833333 4.282063e-13
1.122018e+03 5.259064e+06 85.833333 2.843517e-04
1.412538e+03 5.259064e+06 85.833333 1.893307e-04
1.778279e+03 5.259064e+06 85.833333 1.247628e-04
2.238721e+03 5.259064e+06 85.833333 8.142156e-05
2.818383e+03 5.259064e+06 85.833333 5.266672e-05
3.548134e+03 5.259064e+06 85.833333 3.378356e-05
4.466836e+03 5.259064e+06 85.833333 2.150295e-05
5.623413e+03 5.259064e+06 85.833333 1.359013e-05
7.079458e+03 5.259064e+06 85.833333 8.536013e-06
8.912509e+03 5.259064e+06 85.833333 5.330191e-06
1.122018e+04 5.259064e+06 85.833333 3.310134e-06
1.412538e+04 5.259064e+06 85.833333 2.045380e-06
1.778279e+04 5.259064e+06 85.833333 1.257939e-06
2.238721e+04 5.259064e+06 85.833333 7.704226e-07
2.818383e+04 5.259064e+06 85.833333 4.699641e-07
3.548134e+04 5.259064e+06 85.833333 2.856398e-07
4.466836e+04 5.259064e+06 85.833333 1.730859e-07
5.623413e+04 5.259064e+06 85.833333 1.046090e-07
7.079458e+04 5.259064e+06 85.833333 6.307546e-08
8.912509e+04 5.259064e+06 85.833333 3.796870e-08
1.122018e+05 5.259064e+06 85.833333 2.282376e-08
1.412538e+05 5.259064e+06 85.833333 1.370789e-08
1.778279e+05 5.259064e+06 85.833333 8.230798e-09
2.238721e+05 5.259064e+06 85.833333 4.943017e-09
2.818383e+05 5.259064e+06 85.833333 2.970959e-09
3.548134e+05 5.259064e+06 85.833333 1.787010e-09
4.466836e+05 5.259064e+06 85.833333 1.077118e-09
5.623413e+05 5.259064e+06 85.833333 6.504987e-10
7.079458e+05 5.259064e+06 85.833333 3.934266e-10
8.912509e+05 5.259064e+06 85.833333 2.381331e-10
1.122018e+06 5.259064e+06 85.833333 1.440666e-10
1.412538e+06 5.259064e+06 85.833333 8.708904e-11
1.778279e+06 5.259064e+06 85.833333 5.235830e-11
2.238721e+06 5.259064e+06 85.833333 3.125811e-11
2.818383e+06 5.259064e+06 85.833333 1.845052e-11
3.548134e+06 5.259064e+06 85.833333 1.073091e-11
4.466836e+06 5.259064e+06 85.833333 6.129875e-12
5.623413e+06 5.259064e+06 85.833333 3.416180e-12
7.079458e+06 5.259064e+06 85.833333 1.843571e-12
8.912509e+06 5.259064e+06 85.833333 9.573819e-13
1.122018e+03 4.635255e+06 85.833333 1.000287e-03
1.412538e+03 4.635255e+06 85.833333 6.491965e-04
1.778279e+03 4.635255e+06 85.833333 4.173744e-04
2.238721e+03 4.635255e+06 85.833333 2.659990e-04
2.818383e+03 4.635255e+06 85.833333 1.681737e-04
3.548134e+03 4.635255e+06 85.833333 1.055359e-04
4.466836e+03 4.635255e+06 85.833333 6.577181e-05
5.623413e+03 4.635255e+06 85.833333 4.073378e-05
7.079458e+03 4.635255e+06 85.833333 2.508791e-05
8.912509e+03 4.635255e+06 85.833333 1.537170e-05
1.122018e+04 4.635255e+06 85.833333 9.372816e-06
1.412538e+04 4.635255e+06 85.833333 5.690147e-06
1.778279e+04 4.635255e+06 85.833333 3.440475e-06
2.238721e+04 4.635255e+06 85.833333 2.072792e-06
2.818383e+04 4.635255e+06 85.833333 1.244551e-06
3.548134e+04 4.635255e+06 85.833333 7.449771e-07
4.466836e+04 4.635255e+06 85.833333 4.448235e-07
5.623413e+04 4.635255e+06 85.833333 2.650396e-07
7.079458e+04 4.635255e+06 85.833333 1.576287e-07
8.912509e+04 4.635255e+06 85.833333 9.363073e-08
1.122018e+05 4.635255e+06 85.833333 5.556199e-08
1.412538e+05 4.635255e+06 85.833333 3.295555e-08
1.778279e+05 4.635255e+06 85.833333 1.954871e-08
2.238721e+05 4.635255e+06 85.833333 1.160172e-08
2.818383e+05 4.635255e+06 85.833333 6.892742e-09
3.548134e+05 4.635255e+06 85.833333 4.099585e-09
4.466836e+05 4.635255e+06 85.833333 2.443957e-09
5.623413e+05 4.635255e+06 85.833333 1.460302e-09
7.079458e+05 4.635255e+06 85.833333 8.741030e-10
8.912509e+05 4.635255e+06 85.833333 5.237991e-10
1.122018e+06 4.635255e+06 85.833333 3.138543e-10
1.412538e+06 4.635255e+06 85.833333 1.879792e-10
1.778279e+06 4.635255e+06 85.833333 1.120404e-10
2.238721e+06 4.635255e+06 85.833333 6.635130e-11
2.818383e+06 4.635255e+06 85.833333 3.887591e-11
3.548134e+06 4.635255e+06 85.833333 2.245890e-11
4.466836e+06 4.635255e+06 85.833333 1.275089e-11
5.623413e+06 4.635255e+06 85.833333 7.067288e-12
7.079458e+06 4.635255e+06 85.833333 3.795649e-12
8.912509e+06 4.635255e+06 85.833333 1.962963e-12
1.122018e+03 4.040369e+06 85.833333 4.024470e-03
1.412538e+03 4.040369e+06 85.833333 2.535802e-03
1.778279e+03 4.040369e+06 85.833333 1.583557e-03
2.238721e+03 4.040369e+06 85.833333 9.808174e-04
2.818383e+03 4.040369e+06 85.833333 6.029346e-04
3.548134e+03 4.040369e+06 85.833333 3.680782e-04
4.466836e+03 4.040369e+06 85.833333 2.232648e-04
5.623413e+03 4.040369e+06 85.833333 1.346378e-04
7.079458e+03 4.040369e+06 85.833333 8.077079e-05
8.912509e+03 4.040369e+06 85.833333 4.822254e-05
1.122018e+04 4.040369e+06 85.833333 2.866048e-05
1.412538e+04 4.040369e+06 85.833333 1.696656e-05
1.778279e+04 4.040369e+06 85.833333 1.000779e-05
2.238721e+04 4.040369e+06 85.833333 5.884409e-06
2.818383e+04 4.040369e+06 85.833333 3.449597e-06
3.548134e+04 4.040369e+06 85.833333 2.017031e-06
4.466836e+04 4.040369e+06 85.833333 1.176946e-06
5.623413e+04 4.040369e+06 85.833333 6.855989e-07
7.079458e+04 4.040369e+06 85.833333 3.988442e-07
8.912509e+04 4.040369e+06 85.833333 2.318403e-07
1.122018e+05 4.040369e+06 85.833333 1.346965e-07
1.412538e+05 4.040369e+06 85.833333 7.825920e-08
1.778279e+05 4.040369e+06 85.833333 4.549534e-08
2.238721e+05 4.040369e+06 85.833333 2.647435e-08
2.818383e+05 4.040369e+06 85.833333 1.542924e-08
3.548134e+05 4.040369e+06 85.833333 9.007554e-09
4.466836e+05 4.040369e+06 85.833333 5.273328e-09
5.623413e+05 4.040369e+06 85.833333 3.096321e-09
7.079458e+05 4.040369e+06 85.833333 1.822343e-09
8.912509e+05 4.040369e+06 85.833333 1.074319e-09
1.122018e+06 4.040369e+06 85.833333 6.336612e-10
1.412538e+06 4.040369e+06 85.833333 3.737928e-10
1.778279e+06 4.040369e+06 85.833333 2.196107e-10
2.238721e+06 4.040369e+06 85.833333 1.283046e-10
2.818383e+06 4.040369e+06 85.833333 7.423065e-11
3.548134e+06 4.040369e+06 85.833333 4.238490e-11
4.466836e+06 4.040369e+06 85.833333 2.380359e-11
5.623413e+06 4.040369e+06 85.833333 1.306306e-11
7.079458e+06 4.040369e+06 85.833333 6.953257e-12
8.912509e+06 4.040369e+06 85.833333 3.567426e-12
1.122018e+03 3.474488e+06 85.833333 1.883225e-02
1.412538e+03 3.474488e+06 85.833333 1.144834e-02
1.778279e+03 3.474488e+06 85.833333 6.900807e-03
2.238721e+03 3.474488e+06 85.833333 4.127550e-03
2.818383e+03 3.474488e+06 85.833333 2.451110e-03
3.548134e+03 3.474488e+06 85.833333 1.446004e-03
4.466836e+03 3.474488e+06 85.833333 8.478102e-04
5.623413e+03 3.474488e+06 85.833333 4.942827e-04
7.079458e+03 3.474488e+06 85.833333 2.867014e-04
8.912509e+03 3.474488e+06 85.833333 1.655175e-04
1.122018e+04 3.474488e+06 85.833333 9.512772e-05
1.412538e+04 3.474488e+06 85.833333 5.446165e-05
1.778279e+04 3.474488e+06 85.833333 3.107181e-05
2.238721e+04 3.474488e+06 85.833333 1.767271e-05
2.818383e+04 3.474488e+06 85.833333 1.002219e-05
3.548134e+04 3.474488e+06 85.833333 5.669603e-06
4.466836e+04 3.474488e+06 85.833333 3.200960e-06
5.623413e+04 3.474488e+06 85.833333 1.804364e-06
7.079458e+04 3.474488e+06 85.833333 1.015958e-06
8.912509e+04 3.474488e+06 85.833333 5.716751e-07
1.122018e+05 3.474488e+06 85.833333 3.215856e-07
1.412538e+05 3.474488e+06 85.833333 1.809644e-07
1.778279e+05 3.474488e+06 85.833333 1.019280e-07
2.238721e+05 3.474488e+06 85.833333 5.748995e-08
2.818383e+05 3.474488e+06 85.833333 3.248867e-08
3.548134e+05 3.474488e+06 85.833333 1.840404e-08
4.466836e+05 3.474488e+06 85.833333 1.046122e-08
5.623413e+05 3.474488e+06 85.833333 5.969683e-09
7.079458e+05 3.474488e+06 85.833333 3.417409e-09
8.912509e+05 3.474488e+06 85.833333 1.960953e-09
1.122018e+06 3.474488e+06 85.833333 1.126664e-09
1.412538e+06 3.474488e+06 85.833333 6.478429e-10
1.778279e+06 3.474488e+06 85.833333 3.714388e-10
2.238721e+06 3.474488e+06 85.833333 2.120133e-10
2.818383e+06 3.474488e+06 85.833333 1.199903e-10
3.548134e+06 3.474488e+06 85.833333 6.711273e-11
4.466836e+06 3.474488e+06 85.833333 3.696546e-11
5.623413e+06 3.474488e+06 85.833333 1.992435e-11
7.079458e+06 3.474488e+06 85.833333 1.043163e-11
8.912509e+06 3.474488e+06 85.833333 5.272488e-12
1.122018e+03 2.937687e+06 85.833333 7.953936e-02
1.412538e+03 2.937687e+06 85.833333 4.650113e-02
1.778279e+03 2.937687e+06 85.833333 2.696039e-02
2.238721e+03 2.937687e+06 85.833333 1.551293e-02
2.818383e+03 2.937687e+06 85.833333 8.862889e-03
3.548134e+03 2.937687e+06 85.833333 5.030729e-03
4.466836e+03 2.937687e+06 85.833333 2.837850e-03
5.623413e+03 2.937687e+06 85.833333 1.591649e-03
7.079458e+03 2.937687e+06 85.833333 8.879788e-04
8.912509e+03 2.937687e+06 85.833333 4.930232e-04
1.122018e+04 2.937687e+06 85.833333 2.724382e-04
1.412538e+04 2.937687e+06 85.833333 1.499430e-04
1.778279e+04 2.937687e+06 85.833333 8.222626e-05
2.238721e+04 2.937687e+06 85.833333 4.494422e-05
2.818383e+04 2.937687e+06 85.833333 2.448587e-05
3.548134e+04 2.937687e+06 85.833333 1.330343e-05
4.466836e+04 2.937687e+06 85.833333 7.211293e-06
5.623413e+04 2.937687e+06 85.833333 3.901519e-06
7.079458e+04 2.937687e+06 85.833333 2.107850e-06
8.912509e+04 2.937687e+06 85.833333 1.137675e-06
1.122018e+05 2.937687e+06 85.833333 6.136450e-07
1.412538e+05 2.937687e+06 85.833333 3.310274e-07
1.778279e+05 2.937687e+06 85.833333 1.786997e-07
2.238721e+05 2.937687e+06 85.833333 9.658602e-08
2.818383e+05 2.937687e+06 85.833333 5.230107e-08
3.548134e+05 2.937687e+06 85.833333 2.839598e-08
4.466836e+05 2.937687e+06 85.833333 1.547619e-08
5.623413e+05 2.937687e+06 85.833333 8.475504e-09
7.079458e+05 2.937687e+06 85.833333 4.659705e-09
8.912509e+05 2.937687e+06 85.833333 2.569156e-09
1.122018e+06 2.937687e+06 85.833333 1.419292e-09
1.412538e+06 2.937687e+06 85.833333 7.852068e-10
1.778279e+06 2.937687e+06 85.833333 4.336989e-10
2.238721e+06 2.937687e+06 85.833333 2.388044e-10
2.818383e+06 2.937687e+06 85.833333 1.305920e-10
3.548134e+06 2.937687e+06 85.833333 7.070681e-11
4.466836e+06 2.937687e+06 85.833333 3.776589e-11
5.623413e+06 2.937687e+06 85.833333 1.978102e-11
7.079458e+06 2.937687e+06 85.833333 1.008640e-11
8.912509e+06 2.937687e+06 85.833333 4.976639e-12
1.122018e+03 2.430040e+06 85.833333 1.902763e-01
1.412538e+03 2.430040e+06 85.833333 1.070367e-01
1.778279e+03 2.430040e+06 85.833333 5.970043e-02
2.238721e+03 2.430040e+06 85.833333 3.304211e-02
2.818383e+03 2.430040e+06 85.833333 1.815540e-02
3.548134e+03 2.430040e+06 85.833333 9.910014e-03
4.466836e+03 2.430040e+06 85.833333 5.374366e-03
5.623413e+03 2.430040e+06 85.833333 2.896954e-03
7.079458e+03 2.430040e+06 85.833333 1.552758e-03
8.912509e+03 2.430040e+06 85.833333 8.281150e-04
1.122018e+04 2.430040e+06 85.833333 4.393958e-04
1.412538e+04 2.430040e+06 85.833333 2.321674e-04
1.778279e+04 2.430040e+06 85.833333 1.222033e-04
2.238721e+04 2.430040e+06 85.833333 6.409956e-05
2.818383e+04 2.430040e+06 85.833333 3.349826e-05
3.548134e+04 2.430040e+06 85.833333 1.745168e-05
4.466836e+04 2.430040e+06 85.833333 9.067533e-06
5.623413e+04 2.430040e+06 85.833333 4.700331e-06
7.079458e+04 2.430040e+06 85.833333 2.432028e-06
8.912509e+04 2.430040e+06 85.833333 1.256495e-06
1.122018e+05 2.430040e+06 85.833333 6.483586e-07
1.412538e+05 2.430040e+06 85.833333 3.344247e-07
1.778279e+05 2.430040e+06 85.833333 1.725283e-07
2.238721e+05 2.430040e+06 85.833333 8.906675e-08
2.818383e+05 2.430040e+06 85.833333 4.604207e-08
3.548134e+05 2.430040e+06 85.833333 2.385816e-08
4.466836e+05 2.430040e+06 85.833333 1.241085e-08
5.623413e+05 2.430040e+06 85.833333 6.491135e-09
7.079458e+05 2.430040e+06 85.833333 3.409206e-09
8.912509e+05 2.430040e+06 85.833333 1.795313e-09
1.122018e+06 2.430040e+06 85.833333 9.472568e-10
1.412538e+06 2.430040e+06 85.833333 5.005176e-10
1.778279e+06 2.430040e+06 85.833333 2.641799e-10
2.238721e+06 2.430040e+06 85.833333 1.391047e-10
2.818383e+06 2.430040e+06 85.833333 7.282327e-11
3.548134e+06 2.430040e+06 85.833333 3.779782e-11
4.466836e+06 2.430040e+06 85.833333 1.938111e-11
5.623413e+06 2.430040e+06 85.833333 9.763872e-12
7.079458e+06 2.430040e+06 85.833333 4.798881e-12
8.912509e+06 2.430040e+06 85.833333 2.287849e-12
1.122018e+03 1.951616e+06 85.833333 1.777642e-01
1.412538e+03 1.951616e+06 85.833333 9.707493e-02
1.778279e+03 1.951616e+06 85.833333 5.251791e-02
2.238721e+03 1.951616e+06 85.833333 2.817222e-02
2.818383e+03 1.951616e+06 85.833333 1.499295e-02
3.548134e+03 1.951616e+06 85.833333 7.921747e-03
4.466836e+03 1.951616e+06 85.833333 4.155082e-03
5.623413e+03 1.951616e+06 85.833333 2.164338e-03
7.079458e+03 1.951616e+06 85.833333 1.120064e-03
8.912509e+03 1.951616e+06 85.833333 5.763455e-04
1.122018e+04 1.951616e+06 85.833333 2.947854e-04
1.412538e+04 1.951616e+06 85.833333 1.500396e-04
1.778279e+04 1.951616e+06 85.833333 7.601578e-05
2.238721e+04 1.951616e+06 85.833333 3.834825e-05
2.818383e+04 1.951616e+06 85.833333 1.925383e-05
3.548134e+04 1.951616e+06 85.833333 9.626947e-06
4.466836e+04 1.951616e+06 85.833333 4.795362e-06
5.623413e+04 1.951616e+06 85.833333 2.380251e-06
7.079458e+04 1.951616e+06 85.833333 1.177804e-06
8.912509e+04 1.951616e+06 85.833333 5.810846e-07
1.122018e+05 1.951616e+06 85.833333 2.858605e-07
1.412538e+05 1.951616e+06 85.833333 1.403550e-07
1.778279e+05 1.951616e+06 85.833333 6.880754e-08
2.238721e+05 1.951616e+06 85.833333 3.369158e-08
2.818383e+05 1.951616e+06 85.833333 1.648670e-08
3.548134e+05 1.951616e+06 85.833333 8.072989e-09
4.466836e+05 1.951616e+06 85.833333 3.963198e-09
5.623413e+05 1.951616e+06 85.833333 1.954919e-09
7.079458e+05 1.951616e+06 85.833333 9.670902e-10
8.912509e+05 1.951616e+06 85.833333 4.785852e-10
1.122018e+06 1.951616e+06 85.833333 2.367677e-10
1.412538e+06 1.951616e+06 85.833333 1.170027e-10
1.778279e+06 1.951616e+06 85.833333 5.762271e-11
2.238721e+06 1.951616e+06 85.833333 2.824396e-11
2.818383e+06 1.951616e+06 85.833333 1.373025e-11
3.548134e+06 1.951616e+06 85.833333 6.601812e-12
4.466836e+06 1.951616e+06 85.833333 3.126405e-12
5.623413e+06 1.951616e+06 85.833333 1.449175e-12
7.079458e+06 1.951616e+06 85.833333 6.525179e-13
8.912509e+06 1.951616e+06 85.833333 2.835208e-13
1.122018e+03 1.502481e+06 85.833333 4.784926e-02
1.412538e+03 1.502481e+06 85.833333 2.539251e-02
1.778279e+03 1.502481e+06 85.833333 1.329395e-02
2.238721e+03 1.502481e+06 85.833333 6.871977e-03
2.818383e+03 1.502481e+06 85.833333 3.512607e-03
3.548134e+03 1.502481e+06 85.833333 1.777107e-03
4.466836e+03 1.502481e+06 85.833333 8.888965e-04
5.623413e+03 1.502481e+06 85.833333 4.397851e-04
7.079458e+03 1.502481e+06 85.833333 2.153465e-04
8.912509e+03 1.502481e+06 85.833333 1.044662e-04
1.122018e+04 1.502481e+06 85.833333 5.014088e-05
1.412538e+04 1.502481e+06 85.833333 2.385424e-05
1.778279e+04 1.502481e+06 85.833333 1.124460e-05
2.238721e+04 1.502481e+06 85.833333 5.249130e-06
2.818383e+04 1.502481e+06 85.833333 2.422671e-06
3.548134e+04 1.502481e+06 85.833333 1.105800e-06
4.466836e+04 1.502481e+06 85.833333 4.984914e-07
5.623413e+04 1.502481e+06 85.833333 2.215761e-07
7.079458e+04 1.502481e+06 85.833333 9.692234e-08
8.912509e+04 1.502481e+06 85.833333 4.147768e-08
1.122018e+05 1.502481e+06 85.833333 1.725809e-08
1.412538e+05 1.502481e+06 85.833333 6.956036e-09
1.778279e+05 1.502481e+06 85.833333 2.670344e-09
2.238721e+05 1.502481e+06 85.833333 9.414194e-10
2.818383e+05 1.502481e+06 85.833333 2.779688e-10
3.548134e+05 1.502481e+06 85.833333 4.620304e-11
4.466836e+05 1.502481e+06 85.833333 0.000000e+00
5.623413e+05 1.502481e+06 85.833333 0.000000e+00
7.079458e+05 1.502481e+06 85.833333 0.000000e+00
8.912509e+05 1.502481e+06 85.833333 0.000000e+00
1.122018e+06 1.502481e+06 85.833333 0.000000e+00
1.412538e+06 1.502481e+06 85.833333 0.000000e+00
1.778279e+06 1.502481e+06 85.833333 0.000000e+00
2.238721e+06 1.502481e+06 85.833333 0.000000e+00
2.818383e+06 1.502481e+06 85.833333 0.000000e+00
3.548134e+06 1.502481e+06 85.833333 0.000000e+00
4.466836e+06 1.502481e+06 85.833333 0.000000e+00
5.623413e+06 1.502481e+06 85.833333 0.000000e+00
7.079458e+06 1.502481e+06 85.833333 0.000000e+00
8.912509e+06 1.502481e+06 85.833333 0.000000e+00
1.122018e+03 1.082696e+06 85.833333 0.000000e+00
1.412538e+03 1.082696e+06 85.833333 0.000000e+00
1.778279e+03 1.082696e+06 85.833333 0.000000e+00
2.238721e+03 1.082696e+06 85.833333 0.000000e+00
2.818383e+03 1.082696e+06 85.833333 0.000000e+00
3.548134e+03 1.082696e+06 85.833333 0.000000e+00
4.466836e+03 1.082696e+06 85.833333 0.000000e+00
5.623413e+03 1.082696e+06 85.833333 0.000000e+00
7.079458e+03 1.082696e+06 85.833333 0.000000e+00
8.912509e+03 1.082696e+06 85.833333 0.000000e+00
1.122018e+04 1.082696e+06 85.833333 0.000000e+00
1.412538e+04 1.082696e+06 85.833333 0.000000e+00
1.778279e+04 1.082696e+06 85.833333 0.000000e+00
2.238721e+04 1.082696e+06 85.833333 0.000000e+00
2.818383e+04 1.082696e+06 85.833333 0.000000e+00
3.548134e+04 1.082696e+06 85.833333 0.000000e+00
4.466836e+04 1.082696e+06 85.833333 0.000000e+00
5.623413e+04 1.082696e+06 85.833333 0.000000e+00
7.079458e+04 1.082696e+06 85.833333 0.000000e+00
8.912509e+04 1.082696e+06 85.833333 0.000000e+00
1.122018e+05 1.082696e+06 85.833333 0.000000e+00
1.412538e+05 1.082696e+06 85.833333 0.000000e+00
1.778279e+05 1.082696e+06 85.833333 0.000000e+00
2.238721e+05 1.082696e+06 85.833333 0.000000e+00
2.818383e+05 1.082696e+06 85.833333 0.000000e+00
3.548134e+05 1.082696e+06 85.833333 0.000000e+00
4.466836e+05 1.082696e+06 85.833333 0.000000e+00
5.623413e+05 1.082696e+06 85.833333 0.000000e+00
7.079458e+05 1.082696e+06 85.833333 0.000000e+00
8.912509e+05 1.082696e+06 85.833333 0.000000e+00
1.122018e+06 1.082696e+06 85.833333 0.000000e+00
1.412538e+06 1.082696e+06 85.833333 0.000000e+00
1.778279e+06 1.082696e+06 85.833333 0.000000e+00
2.238721e+06 1.082696e+06 85.833333 0.000000e+00
2.818383e+06 1.082696e+06 85.833333 0.000000e+00
3.548134e+06 1.082696e+06 85.833333 0.000000e+00
4.466836e+06 1.082696e+06 85.833333 0.000000e+00
5.623413e+06 1.082696e+06 85.833333 0.000000e+00
7.079458e+06 1.082696e+06 85.833333 0.000000e+00
8.912509e+06 1.082696e+06 85.833333 0.000000e+00
1.122018e+03 6.923187e+05 85.833333 0.000000e+00
1.412538e+03 6.923187e+05 85.833333 0.000000e+00
1.778279e+03 6.923187e+05 85.833333 0.000000e+00
2.238721e+03 6.923187e+05 85.833333 0.000000e+00
2.818383e+03 6.923187e+05 85.833333 0.000000e+00
3.548134e+03 6.923187e+05 85.833333 0.000000e+00
4.466836e+03 6.923187e+05 85.833333 0.000000e+00
5.623413e+03 6.923187e+05 85.833333 0.000000e+00
7.079458e+03 6.923187e+05 85.833333 0.000000e+00
8.912509e+03 6.923187e+05 85.833333 0.000000e+00
1.122018e+04 6.923187e+05 85.833333 0.000000e+00
1.412538e+04 6.923187e+05 85.833333 0.000000e+00
1.778279e+04 6.923187e+05 85.833333 0.000000e+00
2.238721e+04 6.923187e+05 85.833333 0.000000e+00
2.818383e+04 6.923187e+05 85.833333 0.000000e+00
3.548134e+04 6.923187e+05 85.833333 0.000000e+00
4.466836e+04 6.923187e+05 85.833333 0.000000e+00
