# Energy(GeV) Height(cm) Zenith(deg) Weights
1.122018e+04 1.073908e+07 80.000000 2.105649e-19
1.412538e+04 1.073908e+07 80.000000 9.142985e-20
1.778279e+04 1.073908e+07 80.000000 3.970921e-20
2.238721e+04 1.073908e+07 80.000000 1.723902e-20
2.818383e+04 1.073908e+07 80.000000 7.478893e-21
3.548134e+04 1.073908e+07 80.000000 3.241717e-21
4.466836e+04 1.073908e+07 80.000000 1.403783e-21
5.623413e+04 1.073908e+07 80.000000 6.070897e-22
7.079458e+04 1.073908e+07 80.000000 2.623446e-22
8.912509e+04 1.073908e+07 80.000000 1.132369e-22
1.122018e+05 1.073908e+07 80.000000 4.880591e-23
1.412538e+05 1.073908e+07 80.000000 2.098302e-23
1.778279e+05 1.073908e+07 80.000000 9.013520e-24
2.238721e+05 1.073908e+07 80.000000 3.867167e-24
2.818383e+05 1.073908e+07 80.000000 1.657807e-24
3.548134e+05 1.073908e+07 80.000000 7.109578e-25
4.466836e+05 1.073908e+07 80.000000 3.045704e-25
5.623413e+05 1.073908e+07 80.000000 1.306532e-25
7.079458e+05 1.073908e+07 80.000000 5.617798e-26
8.912509e+05 1.073908e+07 80.000000 2.430914e-26
1.122018e+06 1.073908e+07 80.000000 1.060339e-26
1.412538e+06 1.073908e+07 80.000000 4.674538e-27
1.778279e+06 1.073908e+07 80.000000 2.093339e-27
2.238721e+06 1.073908e+07 80.000000 9.545766e-28
2.818383e+06 1.073908e+07 80.000000 4.426731e-28
3.548134e+06 1.073908e+07 80.000000 2.087895e-28
4.466836e+06 1.073908e+07 80.000000 9.985869e-29
5.623413e+06 1.073908e+07 80.000000 4.831150e-29
7.079458e+06 1.073908e+07 80.000000 2.351115e-29
8.912509e+06 1.073908e+07 80.000000 1.152276e-29
1.122018e+03 1.047114e+07 80.000000 1.657326e-15
1.412538e+03 1.047114e+07 80.000000 7.515791e-16
1.778279e+03 1.047114e+07 80.000000 3.382292e-16
2.238721e+03 1.047114e+07 80.000000 1.510797e-16
2.818383e+03 1.047114e+07 80.000000 6.700850e-17
3.548134e+03 1.047114e+07 80.000000 2.954357e-17
4.466836e+03 1.047114e+07 80.000000 1.297248e-17
5.623413e+03 1.047114e+07 80.000000 5.676930e-18
7.079458e+03 1.047114e+07 80.000000 2.476890e-18
8.912509e+03 1.047114e+07 80.000000 1.079267e-18
1.122018e+04 1.047114e+07 80.000000 4.695700e-19
1.412538e+04 1.047114e+07 80.000000 2.041871e-19
1.778279e+04 1.047114e+07 80.000000 8.875108e-20
2.238721e+04 1.047114e+07 80.000000 3.853494e-20
2.818383e+04 1.047114e+07 80.000000 1.670853e-20
3.548134e+04 1.047114e+07 80.000000 7.232905e-21
4.466836e+04 1.047114e+07 80.000000 3.125553e-21
5.623413e+04 1.047114e+07 80.000000 1.347617e-21
7.079458e+04 1.047114e+07 80.000000 5.799956e-22
8.912509e+04 1.047114e+07 80.000000 2.490307e-22
1.122018e+05 1.047114e+07 80.000000 1.066369e-22
1.412538e+05 1.047114e+07 80.000000 4.547892e-23
1.778279e+05 1.047114e+07 80.000000 1.934846e-23
2.238721e+05 1.047114e+07 80.000000 8.209598e-24
2.818383e+05 1.047114e+07 80.000000 3.474424e-24
3.548134e+05 1.047114e+07 80.000000 1.468190e-24
4.466836e+05 1.047114e+07 80.000000 6.187202e-25
5.623413e+05 1.047114e+07 80.000000 2.605873e-25
7.079458e+05 1.047114e+07 80.000000 1.097924e-25
8.912509e+05 1.047114e+07 80.000000 4.646461e-26
1.122018e+06 1.047114e+07 80.000000 1.979721e-26
1.412538e+06 1.047114e+07 80.000000 8.520861e-27
1.778279e+06 1.047114e+07 80.000000 3.726187e-27
2.238721e+06 1.047114e+07 80.000000 1.661055e-27
2.818383e+06 1.047114e+07 80.000000 7.545917e-28
3.548134e+06 1.047114e+07 80.000000 3.495645e-28
4.466836e+06 1.047114e+07 80.000000 1.647262e-28
5.623413e+06 1.047114e+07 80.000000 7.878047e-29
7.079458e+06 1.047114e+07 80.000000 3.802730e-29
8.912509e+06 1.047114e+07 80.000000 1.854209e-29
1.122018e+03 1.020489e+07 80.000000 2.776804e-15
1.412538e+03 1.020489e+07 80.000000 1.269670e-15
1.778279e+03 1.020489e+07 80.000000 5.755532e-16
2.238721e+03 1.020489e+07 80.000000 2.587571e-16
2.818383e+03 1.020489e+07 80.000000 1.154348e-16
3.548134e+03 1.020489e+07 80.000000 5.115842e-17
4.466836e+03 1.020489e+07 80.000000 2.256580e-17
5.623413e+03 1.020489e+07 80.000000 9.914196e-18
7.079458e+03 1.020489e+07 80.000000 4.340200e-18
8.912509e+03 1.020489e+07 80.000000 1.896421e-18
1.122018e+04 1.020489e+07 80.000000 8.269398e-19
1.412538e+04 1.020489e+07 80.000000 3.602098e-19
1.778279e+04 1.020489e+07 80.000000 1.567645e-19
2.238721e+04 1.020489e+07 80.000000 6.812043e-20
2.818383e+04 1.020489e+07 80.000000 2.954671e-20
3.548134e+04 1.020489e+07 80.000000 1.278873e-20
4.466836e+04 1.020489e+07 80.000000 5.522999e-21
5.623413e+04 1.020489e+07 80.000000 2.378555e-21
7.079458e+04 1.020489e+07 80.000000 1.021912e-21
8.912509e+04 1.020489e+07 80.000000 4.377076e-22
1.122018e+05 1.020489e+07 80.000000 1.868379e-22
1.412538e+05 1.020489e+07 80.000000 7.936051e-23
1.778279e+05 1.020489e+07 80.000000 3.359343e-23
2.238721e+05 1.020489e+07 80.000000 1.416894e-23
2.818383e+05 1.020489e+07 80.000000 5.954092e-24
3.548134e+05 1.020489e+07 80.000000 2.495049e-24
4.466836e+05 1.020489e+07 80.000000 1.041438e-24
5.623413e+05 1.020489e+07 80.000000 4.338189e-25
7.079458e+05 1.020489e+07 80.000000 1.804925e-25
8.912509e+05 1.020489e+07 80.000000 7.530213e-26
1.122018e+06 1.020489e+07 80.000000 3.158401e-26
1.412538e+06 1.020489e+07 80.000000 1.336791e-26
1.778279e+06 1.020489e+07 80.000000 5.744984e-27
2.238721e+06 1.020489e+07 80.000000 2.516708e-27
2.818383e+06 1.020489e+07 80.000000 1.124387e-27
3.548134e+06 1.020489e+07 80.000000 5.129334e-28
4.466836e+06 1.020489e+07 80.000000 2.384814e-28
5.623413e+06 1.020489e+07 80.000000 1.127748e-28
7.079458e+06 1.020489e+07 80.000000 5.395167e-29
8.912509e+06 1.020489e+07 80.000000 2.612956e-29
1.122018e+03 9.940332e+06 80.000000 4.124962e-15
1.412538e+03 9.940332e+06 80.000000 1.900080e-15
1.778279e+03 9.940332e+06 80.000000 8.668786e-16
2.238721e+03 9.940332e+06 80.000000 3.919504e-16
2.818383e+03 9.940332e+06 80.000000 1.757467e-16
3.548134e+03 9.940332e+06 80.000000 7.824463e-17
4.466836e+03 9.940332e+06 80.000000 3.465413e-17
5.623413e+03 9.940332e+06 80.000000 1.527995e-17
7.079458e+03 9.940332e+06 80.000000 6.710106e-18
8.912509e+03 9.940332e+06 80.000000 2.939713e-18
1.122018e+04 9.940332e+06 80.000000 1.284706e-18
1.412538e+04 9.940332e+06 80.000000 5.606246e-19
1.778279e+04 9.940332e+06 80.000000 2.443353e-19
2.238721e+04 9.940332e+06 80.000000 1.062880e-19
2.818383e+04 9.940332e+06 80.000000 4.613548e-20
3.548134e+04 9.940332e+06 80.000000 1.997684e-20
4.466836e+04 9.940332e+06 80.000000 8.627894e-21
5.623413e+04 9.940332e+06 80.000000 3.714680e-21
7.079458e+04 9.940332e+06 80.000000 1.594920e-21
8.912509e+04 9.940332e+06 80.000000 6.824103e-22
1.122018e+05 9.940332e+06 80.000000 2.908516e-22
1.412538e+05 9.940332e+06 80.000000 1.232888e-22
1.778279e+05 9.940332e+06 80.000000 5.205108e-23
2.238721e+05 9.940332e+06 80.000000 2.188341e-23
2.818383e+05 9.940332e+06 80.000000 9.159858e-24
3.548134e+05 9.940332e+06 80.000000 3.820302e-24
4.466836e+05 9.940332e+06 80.000000 1.585821e-24
5.623413e+05 9.940332e+06 80.000000 6.563145e-25
7.079458e+05 9.940332e+06 80.000000 2.709982e-25
8.912509e+05 9.940332e+06 80.000000 1.120650e-25
1.122018e+06 9.940332e+06 80.000000 4.653260e-26
1.412538e+06 9.940332e+06 80.000000 1.947633e-26
1.778279e+06 9.940332e+06 80.000000 8.270030e-27
2.238721e+06 9.940332e+06 80.000000 3.577444e-27
2.818383e+06 9.940332e+06 80.000000 1.578155e-27
3.548134e+06 9.940332e+06 80.000000 7.111785e-28
4.466836e+06 9.940332e+06 80.000000 3.269372e-28
5.623413e+06 9.940332e+06 80.000000 1.530557e-28
7.079458e+06 9.940332e+06 80.000000 7.259345e-29
8.912509e+06 9.940332e+06 80.000000 3.490682e-29
1.122018e+03 9.677460e+06 80.000000 5.926251e-15
1.412538e+03 9.677460e+06 80.000000 2.743428e-15
1.778279e+03 9.677460e+06 80.000000 1.257050e-15
2.238721e+03 9.677460e+06 80.000000 5.705244e-16
2.818383e+03 9.677460e+06 80.000000 2.566933e-16
3.548134e+03 9.677460e+06 80.000000 1.146394e-16
4.466836e+03 9.677460e+06 80.000000 5.091676e-17
5.623413e+03 9.677460e+06 80.000000 2.250804e-17
7.079458e+03 9.677460e+06 80.000000 9.906869e-18
8.912509e+03 9.677460e+06 80.000000 4.348944e-18
1.122018e+04 9.677460e+06 80.000000 1.903869e-18
1.412538e+04 9.677460e+06 80.000000 8.320554e-19
1.778279e+04 9.677460e+06 80.000000 3.630868e-19
2.238721e+04 9.677460e+06 80.000000 1.581098e-19
2.818383e+04 9.677460e+06 80.000000 6.868679e-20
3.548134e+04 9.677460e+06 80.000000 2.976118e-20
4.466836e+04 9.677460e+06 80.000000 1.286003e-20
5.623413e+04 9.677460e+06 80.000000 5.538648e-21
7.079458e+04 9.677460e+06 80.000000 2.378482e-21
8.912509e+04 9.677460e+06 80.000000 1.017694e-21
1.122018e+05 9.677460e+06 80.000000 4.336954e-22
1.412538e+05 9.677460e+06 80.000000 1.837810e-22
1.778279e+05 9.677460e+06 80.000000 7.755038e-23
2.238721e+05 9.677460e+06 80.000000 3.258060e-23
2.818383e+05 9.677460e+06 80.000000 1.362452e-23
3.548134e+05 9.677460e+06 80.000000 5.675536e-24
4.466836e+05 9.677460e+06 80.000000 2.352516e-24
5.623413e+05 9.677460e+06 80.000000 9.719304e-25
7.079458e+05 9.677460e+06 80.000000 4.004954e-25
8.912509e+05 9.677460e+06 80.000000 1.652173e-25
1.122018e+06 9.677460e+06 80.000000 6.841468e-26
1.412538e+06 9.677460e+06 80.000000 2.854756e-26
1.778279e+06 9.677460e+06 80.000000 1.208139e-26
2.238721e+06 9.677460e+06 80.000000 5.207539e-27
2.818383e+06 9.677460e+06 80.000000 2.288782e-27
3.548134e+06 9.677460e+06 80.000000 1.027551e-27
4.466836e+06 9.677460e+06 80.000000 4.706155e-28
5.623413e+06 9.677460e+06 80.000000 2.195030e-28
7.079458e+06 9.677460e+06 80.000000 1.037252e-28
8.912509e+06 9.677460e+06 80.000000 4.969116e-29
1.122018e+03 9.416279e+06 80.000000 8.465194e-15
1.412538e+03 9.416279e+06 80.000000 3.931760e-15
1.778279e+03 9.416279e+06 80.000000 1.806711e-15
2.238721e+03 9.416279e+06 80.000000 8.220348e-16
2.818383e+03 9.416279e+06 80.000000 3.706728e-16
3.548134e+03 9.416279e+06 80.000000 1.658753e-16
4.466836e+03 9.416279e+06 80.000000 7.380852e-17
5.623413e+03 9.416279e+06 80.000000 3.268257e-17
7.079458e+03 9.416279e+06 80.000000 1.440729e-17
8.912509e+03 9.416279e+06 80.000000 6.333262e-18
1.122018e+04 9.416279e+06 80.000000 2.775920e-18
1.412538e+04 9.416279e+06 80.000000 1.214450e-18
1.778279e+04 9.416279e+06 80.000000 5.304290e-19
2.238721e+04 9.416279e+06 80.000000 2.311539e-19
2.818383e+04 9.416279e+06 80.000000 1.004805e-19
3.548134e+04 9.416279e+06 80.000000 4.355811e-20
4.466836e+04 9.416279e+06 80.000000 1.882870e-20
5.623413e+04 9.416279e+06 80.000000 8.111335e-21
7.079458e+04 9.416279e+06 80.000000 3.483787e-21
8.912509e+04 9.416279e+06 80.000000 1.490683e-21
1.122018e+05 9.416279e+06 80.000000 6.352190e-22
1.412538e+05 9.416279e+06 80.000000 2.691282e-22
1.778279e+05 9.416279e+06 80.000000 1.135291e-22
2.238721e+05 9.416279e+06 80.000000 4.767488e-23
2.818383e+05 9.416279e+06 80.000000 1.992467e-23
3.548134e+05 9.416279e+06 80.000000 8.293522e-24
4.466836e+05 9.416279e+06 80.000000 3.434393e-24
5.623413e+05 9.416279e+06 80.000000 1.417258e-24
7.079458e+05 9.416279e+06 80.000000 5.831881e-25
8.912509e+05 9.416279e+06 80.000000 2.401895e-25
1.122018e+06 9.416279e+06 80.000000 9.927267e-26
1.412538e+06 9.416279e+06 80.000000 4.133661e-26
1.778279e+06 9.416279e+06 80.000000 1.745364e-26
2.238721e+06 9.416279e+06 80.000000 7.504896e-27
2.818383e+06 9.416279e+06 80.000000 3.290346e-27
3.548134e+06 9.416279e+06 80.000000 1.473611e-27
4.466836e+06 9.416279e+06 80.000000 6.733584e-28
5.623413e+06 9.416279e+06 80.000000 3.133999e-28
7.079458e+06 9.416279e+06 80.000000 1.478114e-28
8.912509e+06 9.416279e+06 80.000000 7.068699e-29
1.122018e+03 9.156792e+06 80.000000 1.203019e-14
1.412538e+03 9.156792e+06 80.000000 5.600602e-15
1.778279e+03 9.156792e+06 80.000000 2.578857e-15
2.238721e+03 9.156792e+06 80.000000 1.175446e-15
2.818383e+03 9.156792e+06 80.000000 5.308623e-16
3.548134e+03 9.156792e+06 80.000000 2.378929e-16
4.466836e+03 9.156792e+06 80.000000 1.059887e-16
5.623413e+03 9.156792e+06 80.000000 4.698717e-17
7.079458e+03 9.156792e+06 80.000000 2.073547e-17
8.912509e+03 9.156792e+06 80.000000 9.123985e-18
1.122018e+04 9.156792e+06 80.000000 4.002610e-18
1.412538e+04 9.156792e+06 80.000000 1.752467e-18
1.778279e+04 9.156792e+06 80.000000 7.659229e-19
2.238721e+04 9.156792e+06 80.000000 3.339658e-19
2.818383e+04 9.156792e+06 80.000000 1.452386e-19
3.548134e+04 9.156792e+06 80.000000 6.298385e-20
4.466836e+04 9.156792e+06 80.000000 2.723351e-20
5.623413e+04 9.156792e+06 80.000000 1.173445e-20
7.079458e+04 9.156792e+06 80.000000 5.040499e-21
8.912509e+04 9.156792e+06 80.000000 2.156872e-21
1.122018e+05 9.156792e+06 80.000000 9.190631e-22
1.412538e+05 9.156792e+06 80.000000 3.893390e-22
1.778279e+05 9.156792e+06 80.000000 1.642041e-22
2.238721e+05 9.156792e+06 80.000000 6.893429e-23
2.818383e+05 9.156792e+06 80.000000 2.879775e-23
3.548134e+05 9.156792e+06 80.000000 1.198047e-23
4.466836e+05 9.156792e+06 80.000000 4.957889e-24
5.623413e+05 9.156792e+06 80.000000 2.044291e-24
7.079458e+05 9.156792e+06 80.000000 8.403823e-25
8.912509e+05 9.156792e+06 80.000000 3.457128e-25
1.122018e+06 9.156792e+06 80.000000 1.426940e-25
1.412538e+06 9.156792e+06 80.000000 5.932710e-26
1.778279e+06 9.156792e+06 80.000000 2.500828e-26
2.238721e+06 9.156792e+06 80.000000 1.073436e-26
2.818383e+06 9.156792e+06 80.000000 4.697766e-27
3.548134e+06 9.156792e+06 80.000000 2.100209e-27
4.466836e+06 9.156792e+06 80.000000 9.580729e-28
5.623413e+06 9.156792e+06 80.000000 4.452303e-28
7.079458e+06 9.156792e+06 80.000000 2.097009e-28
8.912509e+06 9.156792e+06 80.000000 1.001625e-28
1.122018e+03 8.899000e+06 80.000000 1.702645e-14
1.412538e+03 8.899000e+06 80.000000 7.939814e-15
1.778279e+03 8.899000e+06 80.000000 3.661490e-15
2.238721e+03 8.899000e+06 80.000000 1.671124e-15
2.818383e+03 8.899000e+06 80.000000 7.556002e-16
3.548134e+03 8.899000e+06 80.000000 3.389523e-16
4.466836e+03 8.899000e+06 80.000000 1.511539e-16
5.623413e+03 8.899000e+06 80.000000 6.706688e-17
7.079458e+03 8.899000e+06 80.000000 2.961984e-17
8.912509e+03 8.899000e+06 80.000000 1.304260e-17
1.122018e+04 8.899000e+06 80.000000 5.725356e-18
1.412538e+04 8.899000e+06 80.000000 2.508175e-18
1.778279e+04 8.899000e+06 80.000000 1.096754e-18
2.238721e+04 8.899000e+06 80.000000 4.784207e-19
2.818383e+04 8.899000e+06 80.000000 2.081337e-19
3.548134e+04 8.899000e+06 80.000000 9.028437e-20
4.466836e+04 8.899000e+06 80.000000 3.904655e-20
5.623413e+04 8.899000e+06 80.000000 1.682713e-20
7.079458e+04 8.899000e+06 80.000000 7.228747e-21
8.912509e+04 8.899000e+06 80.000000 3.093353e-21
1.122018e+05 8.899000e+06 80.000000 1.318076e-21
1.412538e+05 8.899000e+06 80.000000 5.583224e-22
1.778279e+05 8.899000e+06 80.000000 2.354369e-22
2.238721e+05 8.899000e+06 80.000000 9.881680e-23
2.818383e+05 8.899000e+06 80.000000 4.126905e-23
3.548134e+05 8.899000e+06 80.000000 1.716209e-23
4.466836e+05 8.899000e+06 80.000000 7.098776e-24
5.623413e+05 8.899000e+06 80.000000 2.925303e-24
7.079458e+05 8.899000e+06 80.000000 1.201689e-24
8.912509e+05 8.899000e+06 80.000000 4.939189e-25
1.122018e+06 8.899000e+06 80.000000 2.036624e-25
1.412538e+06 8.899000e+06 80.000000 8.458009e-26
1.778279e+06 8.899000e+06 80.000000 3.560902e-26
2.238721e+06 8.899000e+06 80.000000 1.526432e-26
2.818383e+06 8.899000e+06 80.000000 6.671206e-27
3.548134e+06 8.899000e+06 80.000000 2.978482e-27
4.466836e+06 8.899000e+06 80.000000 1.357006e-27
5.623413e+06 8.899000e+06 80.000000 6.298910e-28
7.079458e+06 8.899000e+06 80.000000 2.963706e-28
8.912509e+06 8.899000e+06 80.000000 1.414318e-28
1.122018e+03 8.642907e+06 80.000000 2.401672e-14
1.412538e+03 8.642907e+06 80.000000 1.121308e-14
1.778279e+03 8.642907e+06 80.000000 5.176792e-15
2.238721e+03 8.642907e+06 80.000000 2.365094e-15
2.818383e+03 8.642907e+06 80.000000 1.070328e-15
3.548134e+03 8.642907e+06 80.000000 4.805106e-16
4.466836e+03 8.642907e+06 80.000000 2.144309e-16
5.623413e+03 8.642907e+06 80.000000 9.520335e-17
7.079458e+03 8.642907e+06 80.000000 4.207078e-17
8.912509e+03 8.642907e+06 80.000000 1.853508e-17
1.122018e+04 8.642907e+06 80.000000 8.140357e-18
1.412538e+04 8.642907e+06 80.000000 3.567691e-18
1.778279e+04 8.642907e+06 80.000000 1.560643e-18
2.238721e+04 8.642907e+06 80.000000 6.809970e-19
2.818383e+04 8.642907e+06 80.000000 2.963436e-19
3.548134e+04 8.642907e+06 80.000000 1.285763e-19
4.466836e+04 8.642907e+06 80.000000 5.561673e-20
5.623413e+04 8.642907e+06 80.000000 2.397103e-20
7.079458e+04 8.642907e+06 80.000000 1.029848e-20
8.912509e+04 8.642907e+06 80.000000 4.407097e-21
1.122018e+05 8.642907e+06 80.000000 1.877830e-21
1.412538e+05 8.642907e+06 80.000000 7.953760e-22
1.778279e+05 8.642907e+06 80.000000 3.353599e-22
2.238721e+05 8.642907e+06 80.000000 1.407324e-22
2.818383e+05 8.642907e+06 80.000000 5.876092e-23
3.548134e+05 8.642907e+06 80.000000 2.442896e-23
4.466836e+05 8.642907e+06 80.000000 1.010085e-23
5.623413e+05 8.642907e+06 80.000000 4.160522e-24
7.079458e+05 8.642907e+06 80.000000 1.708161e-24
8.912509e+05 8.642907e+06 80.000000 7.016240e-25
1.122018e+06 8.642907e+06 80.000000 2.890842e-25
1.412538e+06 8.642907e+06 80.000000 1.199506e-25
1.778279e+06 8.642907e+06 80.000000 5.045182e-26
2.238721e+06 8.642907e+06 80.000000 2.160466e-26
2.818383e+06 8.642907e+06 80.000000 9.432281e-27
3.548134e+06 8.642907e+06 80.000000 4.206826e-27
4.466836e+06 8.642907e+06 80.000000 1.914755e-27
5.623413e+06 8.642907e+06 80.000000 8.879833e-28
7.079458e+06 8.642907e+06 80.000000 4.174722e-28
8.912509e+06 8.642907e+06 80.000000 1.990835e-28
1.122018e+03 8.388514e+06 80.000000 3.377905e-14
1.412538e+03 8.388514e+06 80.000000 1.578512e-14
1.778279e+03 8.388514e+06 80.000000 7.293799e-15
2.238721e+03 8.388514e+06 80.000000 3.334868e-15
2.818383e+03 8.388514e+06 80.000000 1.510244e-15
3.548134e+03 8.388514e+06 80.000000 6.784198e-16
4.466836e+03 8.388514e+06 80.000000 3.029135e-16
5.623413e+03 8.388514e+06 80.000000 1.345539e-16
7.079458e+03 8.388514e+06 80.000000 5.948663e-17
8.912509e+03 8.388514e+06 80.000000 2.621871e-17
1.122018e+04 8.388514e+06 80.000000 1.151919e-17
1.412538e+04 8.388514e+06 80.000000 5.050228e-18
1.778279e+04 8.388514e+06 80.000000 2.209811e-18
2.238721e+04 8.388514e+06 80.000000 9.645094e-19
2.818383e+04 8.388514e+06 80.000000 4.198059e-19
3.548134e+04 8.388514e+06 80.000000 1.821750e-19
4.466836e+04 8.388514e+06 80.000000 7.881181e-20
5.623413e+04 8.388514e+06 80.000000 3.397149e-20
7.079458e+04 8.388514e+06 80.000000 1.459576e-20
8.912509e+04 8.388514e+06 80.000000 6.246211e-21
1.122018e+05 8.388514e+06 80.000000 2.661424e-21
1.412538e+05 8.388514e+06 80.000000 1.127216e-21
1.778279e+05 8.388514e+06 80.000000 4.752306e-22
2.238721e+05 8.388514e+06 80.000000 1.994015e-22
2.818383e+05 8.388514e+06 80.000000 8.324212e-23
3.548134e+05 8.388514e+06 80.000000 3.459839e-23
4.466836e+05 8.388514e+06 80.000000 1.430148e-23
5.623413e+05 8.388514e+06 80.000000 5.888614e-24
7.079458e+05 8.388514e+06 80.000000 2.416588e-24
8.912509e+05 8.388514e+06 80.000000 9.920825e-25
1.122018e+06 8.388514e+06 80.000000 4.085068e-25
1.412538e+06 8.388514e+06 80.000000 1.693844e-25
1.778279e+06 8.388514e+06 80.000000 7.118886e-26
2.238721e+06 8.388514e+06 80.000000 3.045953e-26
2.818383e+06 8.388514e+06 80.000000 1.328689e-26
3.548134e+06 8.388514e+06 80.000000 5.921010e-27
4.466836e+06 8.388514e+06 80.000000 2.692828e-27
5.623413e+06 8.388514e+06 80.000000 1.247912e-27
7.079458e+06 8.388514e+06 80.000000 5.863101e-28
8.912509e+06 8.388514e+06 80.000000 2.794418e-28
