# Energy(GeV) Height(cm) Zenith(deg) Weights
8.912509e+03 5.259064e+06 85.833333 3.355987e-15
1.122018e+04 5.259064e+06 85.833333 1.485559e-15
1.412538e+04 5.259064e+06 85.833333 6.555271e-16
1.778279e+04 5.259064e+06 85.833333 2.884035e-16
2.238721e+04 5.259064e+06 85.833333 1.264408e-16
2.818383e+04 5.259064e+06 85.833333 5.522485e-17
3.548134e+04 5.259064e+06 85.833333 2.402512e-17
4.466836e+04 5.259064e+06 85.833333 1.041035e-17
5.623413e+04 5.259064e+06 85.833333 4.490410e-18
7.079458e+04 5.259064e+06 85.833333 1.928833e-18
8.912509e+04 5.259064e+06 85.833333 8.244545e-19
1.122018e+05 5.259064e+06 85.833333 3.505286e-19
1.412538e+05 5.259064e+06 85.833333 1.479834e-19
1.778279e+05 5.259064e+06 85.833333 6.211633e-20
2.238721e+05 5.259064e+06 85.833333 2.591929e-20
2.818383e+05 5.259064e+06 85.833333 1.074574e-20
3.548134e+05 5.259064e+06 85.833333 4.428580e-21
4.466836e+05 5.259064e+06 85.833333 1.812257e-21
5.623413e+05 5.259064e+06 85.833333 7.373174e-22
7.079458e+05 5.259064e+06 85.833333 2.983033e-22
8.912509e+05 5.259064e+06 85.833333 1.203944e-22
1.122018e+06 5.259064e+06 85.833333 4.859646e-23
1.412538e+06 5.259064e+06 85.833333 1.969546e-23
1.778279e+06 5.259064e+06 85.833333 8.067880e-24
2.238721e+06 5.259064e+06 85.833333 3.356237e-24
2.818383e+06 5.259064e+06 85.833333 1.421284e-24
3.548134e+06 5.259064e+06 85.833333 6.145317e-25
4.466836e+06 5.259064e+06 85.833333 2.713934e-25
5.623413e+06 5.259064e+06 85.833333 1.223523e-25
7.079458e+06 5.259064e+06 85.833333 5.607632e-26
8.912509e+06 5.259064e+06 85.833333 2.614660e-26
1.122018e+03 4.635255e+06 85.833333 8.183091e-12
1.412538e+03 4.635255e+06 85.833333 3.918049e-12
1.778279e+03 4.635255e+06 85.833333 1.850747e-12
2.238721e+03 4.635255e+06 85.833333 8.630175e-13
2.818383e+03 4.635255e+06 85.833333 3.977038e-13
3.548134e+03 4.635255e+06 85.833333 1.814198e-13
4.466836e+03 4.635255e+06 85.833333 8.209849e-14
5.623413e+03 4.635255e+06 85.833333 3.689878e-14
7.079458e+03 4.635255e+06 85.833333 1.648101e-14
8.912509e+03 4.635255e+06 85.833333 7.328793e-15
1.122018e+04 4.635255e+06 85.833333 3.244408e-15
1.412538e+04 4.635255e+06 85.833333 1.431538e-15
1.778279e+04 4.635255e+06 85.833333 6.296658e-16
2.238721e+04 4.635255e+06 85.833333 2.759508e-16
2.818383e+04 4.635255e+06 85.833333 1.204599e-16
3.548134e+04 4.635255e+06 85.833333 5.236855e-17
4.466836e+04 4.635255e+06 85.833333 2.267273e-17
5.623413e+04 4.635255e+06 85.833333 9.770061e-18
7.079458e+04 4.635255e+06 85.833333 4.191970e-18
8.912509e+04 4.635255e+06 85.833333 1.789539e-18
1.122018e+05 4.635255e+06 85.833333 7.597809e-19
1.412538e+05 4.635255e+06 85.833333 3.202679e-19
1.778279e+05 4.635255e+06 85.833333 1.342095e-19
2.238721e+05 4.635255e+06 85.833333 5.590124e-20
2.818383e+05 4.635255e+06 85.833333 2.313138e-20
3.548134e+05 4.635255e+06 85.833333 9.513640e-21
4.466836e+05 4.635255e+06 85.833333 3.885068e-21
5.623413e+05 4.635255e+06 85.833333 1.577369e-21
7.079458e+05 4.635255e+06 85.833333 6.368310e-22
8.912509e+05 4.635255e+06 85.833333 2.564464e-22
1.122018e+06 4.635255e+06 85.833333 1.032652e-22
1.412538e+06 4.635255e+06 85.833333 4.174521e-23
1.778279e+06 4.635255e+06 85.833333 1.705298e-23
2.238721e+06 4.635255e+06 85.833333 7.072965e-24
2.818383e+06 4.635255e+06 85.833333 2.985802e-24
3.548134e+06 4.635255e+06 85.833333 1.286758e-24
4.466836e+06 4.635255e+06 85.833333 5.663897e-25
5.623413e+06 4.635255e+06 85.833333 2.545229e-25
7.079458e+06 4.635255e+06 85.833333 1.162986e-25
8.912509e+06 4.635255e+06 85.833333 5.407246e-26
1.122018e+03 4.040369e+06 85.833333 1.624777e-11
1.412538e+03 4.040369e+06 85.833333 7.787269e-12
1.778279e+03 4.040369e+06 85.833333 3.681570e-12
2.238721e+03 4.040369e+06 85.833333 1.717919e-12
2.818383e+03 4.040369e+06 85.833333 7.920798e-13
3.548134e+03 4.040369e+06 85.833333 3.614510e-13
4.466836e+03 4.040369e+06 85.833333 1.635923e-13
5.623413e+03 4.040369e+06 85.833333 7.351980e-14
7.079458e+03 4.040369e+06 85.833333 3.282810e-14
8.912509e+03 4.040369e+06 85.833333 1.459074e-14
1.122018e+04 4.040369e+06 85.833333 6.454463e-15
1.412538e+04 4.040369e+06 85.833333 2.845211e-15
1.778279e+04 4.040369e+06 85.833333 1.250000e-15
2.238721e+04 4.040369e+06 85.833333 5.470556e-16
2.818383e+04 4.040369e+06 85.833333 2.384171e-16
3.548134e+04 4.040369e+06 85.833333 1.034576e-16
4.466836e+04 4.040369e+06 85.833333 4.469913e-17
5.623413e+04 4.040369e+06 85.833333 1.921803e-17
7.079458e+04 4.040369e+06 85.833333 8.225464e-18
8.912509e+04 4.040369e+06 85.833333 3.502106e-18
1.122018e+05 4.040369e+06 85.833333 1.482652e-18
1.412538e+05 4.040369e+06 85.833333 6.231052e-19
1.778279e+05 4.040369e+06 85.833333 2.602911e-19
2.238721e+05 4.040369e+06 85.833333 1.080599e-19
2.818383e+05 4.040369e+06 85.833333 4.456198e-20
3.548134e+05 4.040369e+06 85.833333 1.826430e-20
4.466836e+05 4.040369e+06 85.833333 7.433430e-21
5.623413e+05 4.040369e+06 85.833333 3.008625e-21
7.079458e+05 4.040369e+06 85.833333 1.211162e-21
8.912509e+05 4.040369e+06 85.833333 4.863383e-22
1.122018e+06 4.040369e+06 85.833333 1.952930e-22
1.412538e+06 4.040369e+06 85.833333 7.873391e-23
1.778279e+06 4.040369e+06 85.833333 3.207512e-23
2.238721e+06 4.040369e+06 85.833333 1.326654e-23
2.818383e+06 4.040369e+06 85.833333 5.584327e-24
3.548134e+06 4.040369e+06 85.833333 2.399469e-24
4.466836e+06 4.040369e+06 85.833333 1.052975e-24
5.623413e+06 4.040369e+06 85.833333 4.717549e-25
7.079458e+06 4.040369e+06 85.833333 2.149230e-25
8.912509e+06 4.040369e+06 85.833333 9.963732e-26
1.122018e+03 3.474488e+06 85.833333 2.875227e-11
1.412538e+03 3.474488e+06 85.833333 1.375432e-11
1.778279e+03 3.474488e+06 85.833333 6.490586e-12
2.238721e+03 3.474488e+06 85.833333 3.023185e-12
2.818383e+03 3.474488e+06 85.833333 1.391394e-12
3.548134e+03 3.474488e+06 85.833333 6.337830e-13
4.466836e+03 3.474488e+06 85.833333 2.862804e-13
5.623413e+03 3.474488e+06 85.833333 1.283710e-13
7.079458e+03 3.474488e+06 85.833333 5.717806e-14
8.912509e+03 3.474488e+06 85.833333 2.534420e-14
1.122018e+04 3.474488e+06 85.833333 1.117721e-14
1.412538e+04 3.474488e+06 85.833333 4.910559e-15
1.778279e+04 3.474488e+06 85.833333 2.149438e-15
2.238721e+04 3.474488e+06 85.833333 9.369619e-16
2.818383e+04 3.474488e+06 85.833333 4.065758e-16
3.548134e+04 3.474488e+06 85.833333 1.756025e-16
4.466836e+04 3.474488e+06 85.833333 7.548995e-17
5.623413e+04 3.474488e+06 85.833333 3.228415e-17
7.079458e+04 3.474488e+06 85.833333 1.374048e-17
8.912509e+04 3.474488e+06 85.833333 5.815763e-18
1.122018e+05 3.474488e+06 85.833333 2.446969e-18
1.412538e+05 3.474488e+06 85.833333 1.021833e-18
1.778279e+05 3.474488e+06 85.833333 4.240539e-19
2.238721e+05 3.474488e+06 85.833333 1.748644e-19
2.818383e+05 3.474488e+06 85.833333 7.162165e-20
3.548134e+05 3.474488e+06 85.833333 2.915747e-20
4.466836e+05 3.474488e+06 85.833333 1.179144e-20
5.623413e+05 3.474488e+06 85.833333 4.745719e-21
7.079458e+05 3.474488e+06 85.833333 1.901115e-21
8.912509e+05 3.474488e+06 85.833333 7.599585e-22
1.122018e+06 3.474488e+06 85.833333 3.039358e-22
1.412538e+06 3.474488e+06 85.833333 1.221001e-22
1.778279e+06 3.474488e+06 85.833333 4.958147e-23
2.238721e+06 3.474488e+06 85.833333 2.044625e-23
2.818383e+06 3.474488e+06 85.833333 8.582080e-24
3.548134e+06 3.474488e+06 85.833333 3.677097e-24
4.466836e+06 3.474488e+06 85.833333 1.609045e-24
5.623413e+06 3.474488e+06 85.833333 7.188240e-25
7.079458e+06 3.474488e+06 85.833333 3.265505e-25
8.912509e+06 3.474488e+06 85.833333 1.509438e-25
1.122018e+03 2.937687e+06 85.833333 3.865610e-11
1.412538e+03 2.937687e+06 85.833333 1.843429e-11
1.778279e+03 2.937687e+06 85.833333 8.669675e-12
2.238721e+03 2.937687e+06 85.833333 4.023814e-12
2.818383e+03 2.937687e+06 85.833333 1.845118e-12
3.548134e+03 2.937687e+06 85.833333 8.372525e-13
4.466836e+03 2.937687e+06 85.833333 3.765995e-13
5.623413e+03 2.937687e+06 85.833333 1.680761e-13
7.079458e+03 2.937687e+06 85.833333 7.447048e-14
8.912509e+03 2.937687e+06 85.833333 3.281986e-14
1.122018e+04 2.937687e+06 85.833333 1.438169e-14
1.412538e+04 2.937687e+06 85.833333 6.274523e-15
1.778279e+04 2.937687e+06 85.833333 2.725697e-15
2.238721e+04 2.937687e+06 85.833333 1.178564e-15
2.818383e+04 2.937687e+06 85.833333 5.069439e-16
3.548134e+04 2.937687e+06 85.833333 2.169066e-16
4.466836e+04 2.937687e+06 85.833333 9.232280e-17
5.623413e+04 2.937687e+06 85.833333 3.907186e-17
7.079458e+04 2.937687e+06 85.833333 1.644796e-17
8.912509e+04 2.937687e+06 85.833333 6.882454e-18
1.122018e+05 2.937687e+06 85.833333 2.861460e-18
1.412538e+05 2.937687e+06 85.833333 1.180404e-18
1.778279e+05 2.937687e+06 85.833333 4.837603e-19
2.238721e+05 2.937687e+06 85.833333 1.969535e-19
2.818383e+05 2.937687e+06 85.833333 7.963768e-20
3.548134e+05 2.937687e+06 85.833333 3.201040e-20
4.466836e+05 2.937687e+06 85.833333 1.278998e-20
5.623413e+05 2.937687e+06 85.833333 5.092643e-21
7.079458e+05 2.937687e+06 85.833333 2.020796e-21
8.912509e+05 2.937687e+06 85.833333 8.006375e-22
1.122018e+06 2.937687e+06 85.833333 3.175774e-22
1.412538e+06 2.937687e+06 85.833333 1.266242e-22
1.778279e+06 2.937687e+06 85.833333 5.105378e-23
2.238721e+06 2.937687e+06 85.833333 2.090995e-23
2.818383e+06 2.937687e+06 85.833333 8.718232e-24
3.548134e+06 2.937687e+06 85.833333 3.710397e-24
4.466836e+06 2.937687e+06 85.833333 1.612713e-24
5.623413e+06 2.937687e+06 85.833333 7.156515e-25
7.079458e+06 2.937687e+06 85.833333 3.229776e-25
8.912509e+06 2.937687e+06 85.833333 1.483160e-25
1.122018e+03 2.430040e+06 85.833333 3.072551e-11
1.412538e+03 2.430040e+06 85.833333 1.462298e-11
1.778279e+03 2.430040e+06 85.833333 6.856105e-12
2.238721e+03 2.430040e+06 85.833333 3.169581e-12
2.818383e+03 2.430040e+06 85.833333 1.446732e-12
3.548134e+03 2.430040e+06 85.833333 6.530831e-13
4.466836e+03 2.430040e+06 85.833333 2.919696e-13
5.623413e+03 2.430040e+06 85.833333 1.293779e-13
7.079458e+03 2.430040e+06 85.833333 5.685804e-14
8.912509e+03 2.430040e+06 85.833333 2.483209e-14
1.122018e+04 2.430040e+06 85.833333 1.077139e-14
1.412538e+04 2.430040e+06 85.833333 4.647625e-15
1.778279e+04 2.430040e+06 85.833333 1.994755e-15
2.238721e+04 2.430040e+06 85.833333 8.514768e-16
2.818383e+04 2.430040e+06 85.833333 3.611973e-16
3.548134e+04 2.430040e+06 85.833333 1.522773e-16
4.466836e+04 2.430040e+06 85.833333 6.381030e-17
5.623413e+04 2.430040e+06 85.833333 2.656739e-17
7.079458e+04 2.430040e+06 85.833333 1.099490e-17
8.912509e+04 2.430040e+06 85.833333 4.519820e-18
1.122018e+05 2.430040e+06 85.833333 1.844920e-18
1.412538e+05 2.430040e+06 85.833333 7.469088e-19
1.778279e+05 2.430040e+06 85.833333 3.002936e-19
2.238721e+05 2.430040e+06 85.833333 1.198994e-19
2.818383e+05 2.430040e+06 85.833333 4.753967e-20
3.548134e+05 2.430040e+06 85.833333 1.874102e-20
4.466836e+05 2.430040e+06 85.833333 7.351040e-21
5.623413e+05 2.430040e+06 85.833333 2.878855e-21
7.079458e+05 2.430040e+06 85.833333 1.125445e-21
8.912509e+05 2.430040e+06 85.833333 4.396035e-22
1.122018e+06 2.430040e+06 85.833333 1.720383e-22
1.412538e+06 2.430040e+06 85.833333 6.773347e-23
1.778279e+06 2.430040e+06 85.833333 2.697711e-23
2.238721e+06 2.430040e+06 85.833333 1.091657e-23
2.818383e+06 2.430040e+06 85.833333 4.497303e-24
3.548134e+06 2.430040e+06 85.833333 1.890873e-24
4.466836e+06 2.430040e+06 85.833333 8.118638e-25
5.623413e+06 2.430040e+06 85.833333 3.558893e-25
7.079458e+06 2.430040e+06 85.833333 1.586892e-25
8.912509e+06 2.430040e+06 85.833333 7.200881e-26
1.122018e+03 1.951616e+06 85.833333 1.037358e-11
1.412538e+03 1.951616e+06 85.833333 4.986033e-12
1.778279e+03 1.951616e+06 85.833333 2.350170e-12
2.238721e+03 1.951616e+06 85.833333 1.088065e-12
2.818383e+03 1.951616e+06 85.833333 4.959858e-13
3.548134e+03 1.951616e+06 85.833333 2.231070e-13
4.466836e+03 1.951616e+06 85.833333 9.911407e-14
5.623413e+03 1.951616e+06 85.833333 4.352626e-14
7.079458e+03 1.951616e+06 85.833333 1.891297e-14
8.912509e+03 1.951616e+06 85.833333 8.150814e-15
1.122018e+04 1.951616e+06 85.833333 3.480436e-15
1.412538e+04 1.951616e+06 85.833333 1.475611e-15
1.778279e+04 1.951616e+06 85.833333 6.210824e-16
2.238721e+04 1.951616e+06 85.833333 2.595050e-16
2.818383e+04 1.951616e+06 85.833333 1.075294e-16
3.548134e+04 1.951616e+06 85.833333 4.420013e-17
4.466836e+04 1.951616e+06 85.833333 1.802574e-17
5.623413e+04 1.951616e+06 85.833333 7.291394e-18
7.079458e+04 1.951616e+06 85.833333 2.926714e-18
8.912509e+04 1.951616e+06 85.833333 1.164662e-18
1.122018e+05 1.951616e+06 85.833333 4.593110e-19
1.412538e+05 1.951616e+06 85.833333 1.794597e-19
1.778279e+05 1.951616e+06 85.833333 6.955664e-20
2.238721e+05 1.951616e+06 85.833333 2.673455e-20
2.818383e+05 1.951616e+06 85.833333 1.019277e-20
3.548134e+05 1.951616e+06 85.833333 3.862017e-21
4.466836e+05 1.951616e+06 85.833333 1.457459e-21
5.623413e+05 1.951616e+06 85.833333 5.509256e-22
7.079458e+05 1.951616e+06 85.833333 2.084647e-22
8.912509e+05 1.951616e+06 85.833333 7.889955e-23
1.122018e+06 1.951616e+06 85.833333 2.996055e-23
1.412538e+06 1.951616e+06 85.833333 1.146949e-23
1.778279e+06 1.951616e+06 85.833333 4.448877e-24
2.238721e+06 1.951616e+06 85.833333 1.754581e-24
2.818383e+06 1.951616e+06 85.833333 7.046924e-25
3.548134e+06 1.951616e+06 85.833333 2.888145e-25
4.466836e+06 1.951616e+06 85.833333 1.208342e-25
5.623413e+06 1.951616e+06 85.833333 5.157097e-26
7.079458e+06 1.951616e+06 85.833333 2.237543e-26
8.912509e+06 1.951616e+06 85.833333 9.883044e-27
1.122018e+03 1.502481e+06 85.833333 0.000000e+00
1.412538e+03 1.502481e+06 85.833333 0.000000e+00
1.778279e+03 1.502481e+06 85.833333 0.000000e+00
2.238721e+03 1.502481e+06 85.833333 0.000000e+00
2.818383e+03 1.502481e+06 85.833333 0.000000e+00
3.548134e+03 1.502481e+06 85.833333 0.000000e+00
4.466836e+03 1.502481e+06 85.833333 0.000000e+00
5.623413e+03 1.502481e+06 85.833333 0.000000e+00
7.079458e+03 1.502481e+06 85.833333 0.000000e+00
8.912509e+03 1.502481e+06 85.833333 0.000000e+00
1.122018e+04 1.502481e+06 85.833333 0.000000e+00
1.412538e+04 1.502481e+06 85.833333 0.000000e+00
1.778279e+04 1.502481e+06 85.833333 0.000000e+00
2.238721e+04 1.502481e+06 85.833333 0.000000e+00
2.818383e+04 1.502481e+06 85.833333 0.000000e+00
3.548134e+04 1.502481e+06 85.833333 0.000000e+00
4.466836e+04 1.502481e+06 85.833333 0.000000e+00
5.623413e+04 1.502481e+06 85.833333 0.000000e+00
7.079458e+04 1.502481e+06 85.833333 0.000000e+00
8.912509e+04 1.502481e+06 85.833333 0.000000e+00
1.122018e+05 1.502481e+06 85.833333 0.000000e+00
1.412538e+05 1.502481e+06 85.833333 0.000000e+00
1.778279e+05 1.502481e+06 85.833333 0.000000e+00
2.238721e+05 1.502481e+06 85.833333 0.000000e+00
2.818383e+05 1.502481e+06 85.833333 0.000000e+00
3.548134e+05 1.502481e+06 85.833333 0.000000e+00
4.466836e+05 1.502481e+06 85.833333 0.000000e+00
5.623413e+05 1.502481e+06 85.833333 0.000000e+00
7.079458e+05 1.502481e+06 85.833333 0.000000e+00
8.912509e+05 1.502481e+06 85.833333 0.000000e+00
1.122018e+06 1.502481e+06 85.833333 0.000000e+00
1.412538e+06 1.502481e+06 85.833333 0.000000e+00
1.778279e+06 1.502481e+06 85.833333 0.000000e+00
2.238721e+06 1.502481e+06 85.833333 0.000000e+00
2.818383e+06 1.502481e+06 85.833333 0.000000e+00
3.548134e+06 1.502481e+06 85.833333 0.000000e+00
4.466836e+06 1.502481e+06 85.833333 0.000000e+00
5.623413e+06 1.502481e+06 85.833333 0.000000e+00
7.079458e+06 1.502481e+06 85.833333 0.000000e+00
8.912509e+06 1.502481e+06 85.833333 0.000000e+00
1.122018e+03 1.082696e+06 85.833333 0.000000e+00
1.412538e+03 1.082696e+06 85.833333 0.000000e+00
1.778279e+03 1.082696e+06 85.833333 0.000000e+00
2.238721e+03 1.082696e+06 85.833333 0.000000e+00
2.818383e+03 1.082696e+06 85.833333 0.000000e+00
3.548134e+03 1.082696e+06 85.833333 0.000000e+00
4.466836e+03 1.082696e+06 85.833333 0.000000e+00
5.623413e+03 1.082696e+06 85.833333 0.000000e+00
7.079458e+03 1.082696e+06 85.833333 0.000000e+00
8.912509e+03 1.082696e+06 85.833333 0.000000e+00
1.122018e+04 1.082696e+06 85.833333 0.000000e+00
1.412538e+04 1.082696e+06 85.833333 0.000000e+00
1.778279e+04 1.082696e+06 85.833333 0.000000e+00
2.238721e+04 1.082696e+06 85.833333 0.000000e+00
2.818383e+04 1.082696e+06 85.833333 0.000000e+00
3.548134e+04 1.082696e+06 85.833333 0.000000e+00
4.466836e+04 1.082696e+06 85.833333 0.000000e+00
5.623413e+04 1.082696e+06 85.833333 0.000000e+00
7.079458e+04 1.082696e+06 85.833333 0.000000e+00
8.912509e+04 1.082696e+06 85.833333 0.000000e+00
1.122018e+05 1.082696e+06 85.833333 0.000000e+00
1.412538e+05 1.082696e+06 85.833333 0.000000e+00
1.778279e+05 1.082696e+06 85.833333 0.000000e+00
2.238721e+05 1.082696e+06 85.833333 0.000000e+00
2.818383e+05 1.082696e+06 85.833333 0.000000e+00
3.548134e+05 1.082696e+06 85.833333 0.000000e+00
4.466836e+05 1.082696e+06 85.833333 0.000000e+00
5.623413e+05 1.082696e+06 85.833333 0.000000e+00
7.079458e+05 1.082696e+06 85.833333 0.000000e+00
8.912509e+05 1.082696e+06 85.833333 0.000000e+00
1.122018e+06 1.082696e+06 85.833333 0.000000e+00
1.412538e+06 1.082696e+06 85.833333 0.000000e+00
1.778279e+06 1.082696e+06 85.833333 0.000000e+00
2.238721e+06 1.082696e+06 85.833333 0.000000e+00
2.818383e+06 1.082696e+06 85.833333 0.000000e+00
3.548134e+06 1.082696e+06 85.833333 0.000000e+00
4.466836e+06 1.082696e+06 85.833333 0.000000e+00
5.623413e+06 1.082696e+06 85.833333 0.000000e+00
7.079458e+06 1.082696e+06 85.833333 0.000000e+00
8.912509e+06 1.082696e+06 85.833333 0.000000e+00
1.122018e+03 6.923187e+05 85.833333 0.000000e+00
1.412538e+03 6.923187e+05 85.833333 0.000000e+00
1.778279e+03 6.923187e+05 85.833333 0.000000e+00
2.238721e+03 6.923187e+05 85.833333 0.000000e+00
2.818383e+03 6.923187e+05 85.833333 0.000000e+00
3.548134e+03 6.923187e+05 85.833333 0.000000e+00
4.466836e+03 6.923187e+05 85.833333 0.000000e+00
5.623413e+03 6.923187e+05 85.833333 0.000000e+00
7.079458e+03 6.923187e+05 85.833333 0.000000e+00
8.912509e+03 6.923187e+05 85.833333 0.000000e+00
1.122018e+04 6.923187e+05 85.833333 0.000000e+00
1.412538e+04 6.923187e+05 85.833333 0.000000e+00
1.778279e+04 6.923187e+05 85.833333 0.000000e+00
2.238721e+04 6.923187e+05 85.833333 0.000000e+00
2.818383e+04 6.923187e+05 85.833333 0.000000e+00
3.548134e+04 6.923187e+05 85.833333 0.000000e+00
4.466836e+04 6.923187e+05 85.833333 0.000000e+00
5.623413e+04 6.923187e+05 85.833333 0.000000e+00
7.079458e+04 6.923187e+05 85.833333 0.000000e+00
8.912509e+04 6.923187e+05 85.833333 0.000000e+00
1.122018e+05 6.923187e+05 85.833333 0.000000e+00
1.412538e+05 6.923187e+05 85.833333 0.000000e+00
1.778279e+05 6.923187e+05 85.833333 0.000000e+00
2.238721e+05 6.923187e+05 85.833333 0.000000e+00
2.818383e+05 6.923187e+05 85.833333 0.000000e+00
3.548134e+05 6.923187e+05 85.833333 0.000000e+00
4.466836e+05 6.923187e+05 85.833333 0.000000e+00
5.623413e+05 6.923187e+05 85.833333 0.000000e+00
7.079458e+05 6.923187e+05 85.833333 0.000000e+00
8.912509e+05 6.923187e+05 85.833333 0.000000e+00
1.122018e+06 6.923187e+05 85.833333 0.000000e+00
1.412538e+06 6.923187e+05 85.833333 0.000000e+00
1.778279e+06 6.923187e+05 85.833333 0.000000e+00
2.238721e+06 6.923187e+05 85.833333 0.000000e+00
2.818383e+06 6.923187e+05 85.833333 0.000000e+00
3.548134e+06 6.923187e+05 85.833333 0.000000e+00
4.466836e+06 6.923187e+05 85.833333 0.000000e+00
5.623413e+06 6.923187e+05 85.833333 0.000000e+00
7.079458e+06 6.923187e+05 85.833333 0.000000e+00
8.912509e+06 6.923187e+05 85.833333 0.000000e+00
1.122018e+03 3.314035e+05 85.833333 0.000000e+00
1.412538e+03 3.314035e+05 85.833333 0.000000e+00
1.778279e+03 3.314035e+05 85.833333 0.000000e+00
2.238721e+03 3.314035e+05 85.833333 0.000000e+00
2.818383e+03 3.314035e+05 85.833333 0.000000e+00
3.548134e+03 3.314035e+05 85.833333 0.000000e+00
4.466836e+03 3.314035e+05 85.833333 0.000000e+00
5.623413e+03 3.314035e+05 85.833333 0.000000e+00
7.079458e+03 3.314035e+05 85.833333 0.000000e+00
8.912509e+03 3.314035e+05 85.833333 0.000000e+00
1.122018e+04 3.314035e+05 85.833333 0.000000e+00
1.412538e+04 3.314035e+05 85.833333 0.000000e+00
1.778279e+04 3.314035e+05 85.833333 0.000000e+00
2.238721e+04 3.314035e+05 85.833333 0.000000e+00
2.818383e+04 3.314035e+05 85.833333 0.000000e+00
3.548134e+04 3.314035e+05 85.833333 0.000000e+00
4.466836e+04 3.314035e+05 85.833333 0.000000e+00
5.623413e+04 3.314035e+05 85.833333 0.000000e+00
7.079458e+04 3.314035e+05 85.833333 0.000000e+00
8.912509e+04 3.314035e+05 85.833333 0.000000e+00
1.122018e+05 3.314035e+05 85.833333 0.000000e+00
1.412538e+05 3.314035e+05 85.833333 0.000000e+00
1.778279e+05 3.314035e+05 85.833333 0.000000e+00
2.238721e+05 3.314035e+05 85.833333 0.000000e+00
2.818383e+05 3.314035e+05 85.833333 0.000000e+00
3.548134e+05 3.314035e+05 85.833333 0.000000e+00
4.466836e+05 3.314035e+05 85.833333 0.000000e+00
5.623413e+05 3.314035e+05 85.833333 0.000000e+00
7.079458e+05 3.314035e+05 85.833333 0.000000e+00
8.912509e+05 3.314035e+05 85.833333 0.000000e+00
1.122018e+06 3.314035e+05 85.833333 0.000000e+00
1.412538e+06 3.314035e+05 85.833333 0.000000e+00
1.778279e+06 3.314035e+05 85.833333 0.000000e+00
2.238721e+06 3.314035e+05 85.833333 0.000000e+00
2.818383e+06 3.314035e+05 85.833333 0.000000e+00
3.548134e+06 3.314035e+05 85.833333 0.000000e+00
4.466836e+06 3.314035e+05 85.833333 0.000000e+00
5.623413e+06 3.314035e+05 85.833333 0.000000e+00
7.079458e+06 3.314035e+05 85.833333 0.000000e+00
8.912509e+06 3.314035e+05 85.833333 0.000000e+00
1.122018e+03 1.128000e+07 86.666667 3.206556e-15
1.412538e+03 1.128000e+07 86.666667 1.469976e-15
1.778279e+03 1.128000e+07 86.666667 6.678648e-16
2.238721e+03 1.128000e+07 86.666667 3.008613e-16
2.818383e+03 1.128000e+07 86.666667 1.344598e-16
3.548134e+03 1.128000e+07 86.666667 5.968611e-17
4.466836e+03 1.128000e+07 86.666667 2.636495e-17
5.623413e+03 1.128000e+07 86.666667 1.159788e-17
7.079458e+03 1.128000e+07 86.666667 5.082762e-18
8.912509e+03 1.128000e+07 86.666667 2.222889e-18
1.122018e+04 1.128000e+07 86.666667 9.700177e-19
1.412538e+04 1.128000e+07 86.666667 4.227854e-19
1.778279e+04 1.128000e+07 86.666667 1.840811e-19
2.238721e+04 1.128000e+07 86.666667 8.001618e-20
2.818383e+04 1.128000e+07 86.666667 3.471284e-20
3.548134e+04 1.128000e+07 86.666667 1.502559e-20
4.466836e+04 1.128000e+07 86.666667 6.488482e-21
5.623413e+04 1.128000e+07 86.666667 2.793714e-21
7.079458e+04 1.128000e+07 86.666667 1.199814e-21
8.912509e+04 1.128000e+07 86.666667 5.136136e-22
1.122018e+05 1.128000e+07 86.666667 2.190715e-22
1.412538e+05 1.128000e+07 86.666667 9.295867e-23
1.778279e+05 1.128000e+07 86.666667 3.929974e-23
2.238721e+05 1.128000e+07 86.666667 1.655046e-23
2.818383e+05 1.128000e+07 86.666667 6.942069e-24
3.548134e+05 1.128000e+07 86.666667 2.902663e-24
4.466836e+05 1.128000e+07 86.666667 1.208496e-24
5.623413e+05 1.128000e+07 86.666667 5.019201e-25
7.079458e+05 1.128000e+07 86.666667 2.081144e-25
8.912509e+05 1.128000e+07 86.666667 8.648803e-26
1.122018e+06 1.128000e+07 86.666667 3.611939e-26
1.412538e+06 1.128000e+07 86.666667 1.521643e-26
1.778279e+06 1.128000e+07 86.666667 6.507263e-27
2.238721e+06 1.128000e+07 86.666667 2.836353e-27
2.818383e+06 1.128000e+07 86.666667 1.261004e-27
3.548134e+06 1.128000e+07 86.666667 5.725721e-28
4.466836e+06 1.128000e+07 86.666667 2.650774e-28
5.623413e+06 1.128000e+07 86.666667 1.248876e-28
7.079458e+06 1.128000e+07 86.666667 5.956370e-29
8.912509e+06 1.128000e+07 86.666667 2.877683e-29
1.122018e+03 1.038695e+07 86.666667 5.802119e-15
1.412538e+03 1.038695e+07 86.666667 2.724212e-15
1.778279e+03 1.038695e+07 86.666667 1.263531e-15
2.238721e+03 1.038695e+07 86.666667 5.795204e-16
2.818383e+03 1.038695e+07 86.666667 2.631523e-16
3.548134e+03 1.038695e+07 86.666667 1.184908e-16
4.466836e+03 1.038695e+07 86.666667 5.301464e-17
5.623413e+03 1.038695e+07 86.666667 2.359053e-17
7.079458e+03 1.038695e+07 86.666667 1.044468e-17
8.912509e+03 1.038695e+07 86.666667 4.608855e-18
