# Energy(GeV) Height(cm) Zenith(deg) Weights
1.778279e+06 9.080046e+06 85.353535 4.138012e-26
2.238721e+06 1.106527e+07 85.959596 4.013242e-28
3.548134e+05 5.356499e+06 85.757576 3.928956e-21
2.238721e+04 7.230603e+06 86.363636 8.528424e-18
4.466836e+05 5.659203e+06 87.777778 1.236286e-21
2.818383e+03 2.940012e+06 86.262626 3.916933e-12
4.466836e+05 8.675298e+05 84.343434 4.233010e-20
1.412538e+04 3.932830e+06 83.131313 2.920714e-15
7.079458e+06 9.627882e+06 81.818182 1.238794e-28
2.818383e+04 7.719506e+06 83.636364 1.496951e-18
2.238721e+03 1.860960e+06 88.484848 1.630200e-11
7.079458e+05 9.190761e+06 81.818182 9.387017e-25
2.238721e+03 1.936235e+06 87.373737 1.569055e-11
4.466836e+04 9.593198e+06 80.707071 1.556126e-20
3.548134e+04 3.842256e+05 87.777778 8.141828e-16
5.623413e+03 1.007381e+07 88.282828 2.229321e-17
3.548134e+04 5.343556e+06 90.000000 2.725067e-17
2.238721e+03 1.076512e+07 81.919192 7.507607e-17
4.466836e+06 6.459660e+05 88.787879 6.417233e-24
2.238721e+04 1.068183e+06 85.050505 4.005004e-15
5.623413e+03 4.801795e+06 86.868687 3.560169e-14
8.912509e+03 9.454039e+06 86.464646 1.014129e-17
1.778279e+03 1.538835e+06 88.686869 3.470180e-11
2.818383e+06 9.535169e+06 85.050505 3.925475e-27
8.912509e+06 3.626920e+06 86.060606 2.252469e-25
7.079458e+06 4.783822e+06 89.595960 1.338513e-25
2.238721e+04 7.830588e+06 89.595960 4.201765e-18
8.912509e+03 6.231006e+06 85.252525 8.358133e-16
1.122018e+04 1.075312e+07 87.575758 3.529090e-19
5.623413e+04 6.078885e+06 85.050505 1.347107e-18
2.238721e+05 7.726098e+05 83.030303 5.809210e-19
4.466836e+05 1.872050e+06 82.222222 3.695992e-20
7.079458e+05 3.294708e+06 82.020202 2.457532e-21
3.548134e+03 1.906600e+06 85.252525 2.923833e-12
1.412538e+06 3.027006e+05 86.969697 4.681010e-22
4.466836e+03 2.810625e+06 82.121212 5.779841e-13
8.912509e+03 8.878883e+06 87.777778 2.452321e-17
8.912509e+04 4.574075e+06 85.858586 2.165024e-18
7.079458e+05 1.279627e+06 89.797980 8.764018e-21
1.778279e+04 6.954838e+05 83.232323 8.028090e-15
5.623413e+05 6.875783e+06 86.969697 8.671313e-23
1.778279e+03 5.855020e+06 85.050505 3.589434e-13
7.079458e+05 6.072886e+06 85.858586 9.936643e-23
3.548134e+05 2.282744e+06 85.656566 1.141307e-19
2.238721e+06 2.438736e+06 81.616162 5.679042e-23
3.548134e+05 4.359060e+06 84.444444 1.322560e-20
3.548134e+03 2.582263e+06 85.252525 2.227094e-12
1.412538e+06 5.293630e+06 80.202020 1.095545e-23
3.548134e+04 7.847598e+06 85.555556 6.445117e-19
2.238721e+03 6.158651e+06 80.808081 7.237004e-14
4.466836e+04 2.576453e+06 84.040404 2.279662e-16
2.818383e+06 7.856326e+06 82.222222 3.232415e-26
5.623413e+05 4.043927e+06 89.494949 5.026235e-21
1.412538e+06 6.449266e+06 81.010101 2.527680e-24
5.623413e+03 1.069654e+07 88.080808 5.330762e-18
1.412538e+03 7.344630e+06 85.252525 1.003820e-13
1.122018e+06 4.153762e+06 84.848485 1.998391e-22
2.238721e+05 1.527062e+06 88.787879 8.423529e-19
3.548134e+04 8.665584e+06 82.626263 1.602688e-19
2.818383e+04 4.867089e+06 81.717172 5.953954e-17
7.079458e+05 5.291717e+06 81.313131 1.798519e-22
1.122018e+06 1.401543e+06 89.191919 1.372055e-21
1.412538e+04 1.040416e+07 80.202020 2.438950e-19
2.238721e+05 3.646596e+06 87.777778 2.736899e-19
1.412538e+04 4.192046e+06 87.474747 3.369289e-15
5.623413e+04 4.646771e+06 81.212121 6.085280e-18
2.818383e+05 5.170045e+05 83.535354 2.417191e-19
1.778279e+06 7.782692e+06 82.626263 2.011768e-25
2.238721e+05 6.299693e+05 88.787879 7.936714e-19
4.466836e+05 1.057199e+07 81.212121 5.380416e-25
2.238721e+03 1.016972e+07 84.646465 4.003931e-16
1.122018e+04 9.508162e+06 87.171717 4.273923e-18
2.818383e+03 1.062087e+07 83.535354 6.105519e-17
2.818383e+06 6.691916e+06 80.808081 1.378153e-25
2.818383e+06 7.221521e+06 88.383838 1.136727e-25
2.818383e+03 2.474908e+06 88.383838 6.584628e-12
1.122018e+04 8.333624e+06 87.272727 2.276778e-17
2.818383e+06 9.009484e+06 80.505051 5.958176e-27
1.122018e+05 2.233398e+06 89.090909 1.215477e-17
3.548134e+05 2.780350e+06 89.090909 1.159736e-19
2.238721e+03 1.290242e+06 88.282828 1.591750e-11
5.623413e+03 1.048169e+07 88.888889 1.008692e-17
3.548134e+04 2.754161e+06 90.000000 7.312746e-16
5.623413e+04 6.498762e+06 82.626263 5.849681e-19
5.623413e+03 5.707857e+06 83.030303 6.947361e-15
1.778279e+06 9.011782e+06 84.242424 4.229954e-26
3.548134e+04 5.786713e+06 84.747475 1.048098e-17
1.412538e+05 3.656532e+06 87.878788 1.566743e-18
5.623413e+03 3.549013e+05 80.606061 4.192116e-13
1.412538e+03 4.594799e+06 84.242424 3.954738e-12
1.778279e+03 9.709086e+06 81.111111 1.319042e-15
8.912509e+04 1.272880e+06 84.646465 2.291993e-17
4.466836e+04 9.146226e+06 81.414141 3.160352e-20
5.623413e+04 9.181314e+06 87.777778 2.091326e-20
1.778279e+03 1.143584e+06 82.828283 2.665889e-11
5.623413e+06 5.516885e+06 83.232323 7.430633e-26
2.818383e+03 5.187391e+06 86.666667 2.211241e-13
1.412538e+03 9.088860e+05 87.373737 6.767276e-11
1.778279e+05 4.167748e+06 81.616162 1.664308e-19
1.778279e+03 2.940012e+06 86.262626 1.822729e-11
1.122018e+05 1.244966e+06 83.333333 8.648481e-18
1.412538e+05 3.130604e+06 83.636364 1.800830e-18
1.122018e+03 3.116982e+06 82.828283 4.704965e-11
1.778279e+05 8.973151e+06 87.373737 3.854941e-22
4.466836e+04 1.083926e+07 81.515152 1.072315e-21
8.912509e+05 9.858848e+06 84.141414 1.760189e-25
1.412538e+04 1.092639e+06 83.232323 1.879367e-14
7.079458e+04 4.500017e+05 87.878788 6.271740e-17
7.079458e+03 8.553842e+06 80.000000 4.750604e-17
1.778279e+06 1.014459e+07 89.797980 1.039798e-26
7.079458e+06 6.470637e+06 81.717172 8.548643e-27
2.238721e+03 2.196652e+06 87.979798 1.555220e-11
2.238721e+06 5.332247e+06 87.878788 3.644642e-24
1.122018e+04 1.296598e+06 85.656566 5.137564e-14
2.238721e+05 2.902114e+06 80.101010 2.576413e-19
1.412538e+04 8.524760e+06 86.262626 7.236870e-18
7.079458e+05 5.396360e+05 80.606061 5.271981e-21
1.122018e+05 1.616045e+06 86.666667 1.105594e-17
7.079458e+04 7.695889e+06 86.060606 6.642511e-20
2.818383e+04 5.177419e+06 83.333333 4.757610e-17
1.412538e+06 8.845728e+06 84.949495 1.344725e-25
3.548134e+03 3.713272e+06 87.474747 7.963104e-13
7.079458e+04 1.325663e+06 88.888889 6.940373e-17
1.122018e+03 5.915589e+06 86.868687 1.693501e-12
3.548134e+04 1.287066e+06 88.787879 9.076763e-16
1.122018e+06 1.019257e+07 81.818182 3.704141e-26
5.623413e+05 1.112914e+07 81.212121 2.052014e-26
4.466836e+05 8.106662e+05 89.191919 5.328020e-20
5.623413e+03 1.735016e+06 81.010101 4.371805e-13
2.238721e+05 5.717336e+06 87.070707 1.549812e-20
7.079458e+03 8.341177e+06 83.636364 8.886147e-17
3.548134e+05 7.163245e+06 84.242424 2.782161e-22
1.412538e+06 8.099839e+06 86.767677 4.245117e-25
2.818383e+05 6.160776e+06 81.717172 2.039345e-21
4.466836e+04 2.593828e+06 81.818182 1.744841e-16
1.778279e+05 1.866555e+06 86.969697 1.918151e-18
1.412538e+04 1.686768e+06 83.838384 1.978786e-14
1.122018e+04 1.148641e+06 84.040404 4.582984e-14
3.548134e+05 2.293431e+06 81.818182 8.115558e-20
1.122018e+06 2.721877e+06 88.888889 1.216678e-21
1.412538e+03 5.442965e+06 83.838384 1.202917e-12
4.466836e+05 5.183791e+06 80.000000 1.069966e-21
1.122018e+04 9.193040e+06 82.020202 4.583580e-18
3.548134e+04 2.159647e+06 83.838384 6.423023e-16
3.548134e+04 1.603088e+06 81.111111 5.530837e-16
2.818383e+05 5.514262e+06 86.565657 8.222528e-21
8.912509e+03 3.242183e+06 83.939394 3.924506e-14
4.466836e+04 2.376186e+06 84.949495 2.817603e-16
1.778279e+06 2.129996e+06 83.232323 1.662290e-22
4.466836e+05 3.144219e+06 81.616162 1.669480e-20
7.079458e+05 9.980409e+06 83.434343 3.377269e-25
3.548134e+03 5.580900e+06 82.323232 3.809361e-14
1.122018e+04 4.092602e+06 82.626263 5.061208e-15
4.466836e+05 1.291187e+06 81.414141 3.500186e-20
1.122018e+06 1.408166e+06 82.222222 9.639721e-22
7.079458e+03 6.869102e+06 84.747475 7.440941e-16
2.238721e+04 1.066658e+07 87.070707 3.839372e-20
2.238721e+05 6.727166e+05 89.898990 8.077173e-19
1.412538e+05 1.075998e+07 81.313131 2.181144e-23
8.912509e+04 9.221569e+06 80.000000 1.968397e-21
1.412538e+05 2.415932e+06 86.565657 4.237147e-18
2.238721e+05 3.147174e+05 80.909091 4.900696e-19
5.623413e+03 8.302420e+06 84.646465 2.300363e-16
3.548134e+04 1.097438e+07 86.464646 1.741525e-21
5.623413e+04 2.181375e+06 86.262626 1.426914e-16
2.818383e+05 2.719173e+06 80.202020 1.279041e-19
1.122018e+05 4.164242e+06 87.979798 1.941061e-18
3.548134e+04 2.012419e+06 83.636364 6.528991e-16
1.412538e+05 9.472263e+06 85.959596 4.107743e-22
1.778279e+03 5.096470e+06 82.525253 7.866384e-13
2.238721e+05 1.781471e+06 84.747475 6.742958e-19
1.122018e+06 5.301373e+05 83.838384 1.029487e-21
5.623413e+03 9.455520e+06 90.000000 5.742862e-17
1.122018e+06 1.378920e+06 88.686869 1.357442e-21
8.912509e+05 1.209085e+06 88.080808 3.342913e-21
2.238721e+03 1.677021e+06 86.262626 1.498158e-11
1.412538e+05 9.253885e+06 83.838384 4.813056e-22
3.548134e+05 2.814575e+06 83.333333 6.869622e-20
2.818383e+03 1.486797e+06 84.141414 6.091218e-12
2.238721e+05 1.904854e+06 80.404040 4.796154e-19
4.466836e+04 9.829420e+06 85.959596 1.687731e-20
2.818383e+04 3.196467e+06 87.272727 9.803112e-16
2.238721e+05 1.121020e+07 81.818182 1.566758e-25
1.778279e+05 3.478678e+06 86.060606 6.842927e-19
4.466836e+03 1.022610e+07 89.595960 3.972375e-17
2.818383e+05 1.102690e+07 85.151515 6.411287e-25
1.122018e+04 1.082554e+07 80.303030 1.530078e-19
1.122018e+03 6.047249e+06 85.858586 1.317448e-12
1.412538e+03 9.461915e+06 82.222222 4.426928e-15
1.122018e+04 7.792698e+06 82.929293 3.445805e-17
2.238721e+04 9.022446e+06 85.757576 6.652027e-19
7.079458e+05 1.019490e+07 85.050505 2.709269e-25
1.778279e+04 7.225653e+06 88.484848 2.196758e-17
5.623413e+03 6.987714e+06 89.696970 1.852719e-15
1.778279e+05 1.465299e+06 81.717172 1.311699e-18
3.548134e+04 5.944645e+06 85.555556 9.121322e-18
7.079458e+03 1.111457e+07 81.414141 1.188663e-19
3.548134e+04 3.488543e+05 88.888889 8.273689e-16
2.238721e+06 7.351365e+06 80.707071 1.300796e-25
8.912509e+05 2.428923e+06 86.666667 3.040892e-21
2.238721e+04 6.827439e+06 82.525253 1.043937e-17
4.466836e+05 9.614642e+06 87.575758 4.532530e-24
3.548134e+06 4.061700e+06 87.373737 3.535471e-24
3.548134e+04 1.071232e+07 88.585859 6.515246e-21
2.818383e+06 3.609653e+06 82.626263 9.093194e-24
4.466836e+03 1.924423e+06 89.696970 1.582838e-12
2.818383e+06 7.029409e+06 81.111111 8.991587e-26
1.122018e+04 6.869237e+06 80.000000 8.982085e-17
2.818383e+05 1.000674e+07 81.717172 9.602376e-24
1.122018e+03 8.345631e+06 89.898990 6.401209e-14
1.122018e+05 8.738054e+06 85.151515 2.628747e-21
1.412538e+04 3.119485e+06 80.303030 5.555551e-15
1.412538e+04 1.587574e+06 84.747475 2.115824e-14
2.238721e+05 1.016446e+07 89.595960 2.809378e-23
8.912509e+06 1.589328e+06 87.373737 5.997700e-25
3.548134e+06 1.011656e+06 83.939394 1.308174e-23
1.412538e+05 2.597682e+06 87.373737 4.167027e-18
8.912509e+04 1.027659e+07 86.161616 6.309898e-22
2.238721e+05 1.347595e+06 81.010101 5.101898e-19
5.623413e+04 2.911089e+06 88.080808 1.113671e-16
1.412538e+04 6.202088e+06 88.787879 2.142426e-16
3.548134e+03 3.798666e+06 84.141414 5.067200e-13
4.466836e+04 5.551252e+06 87.777778 8.202661e-18
1.778279e+04 4.672264e+06 84.646465 5.788192e-16
5.623413e+04 9.386267e+06 83.535354 1.171086e-20
1.412538e+03 4.471929e+06 87.676768 6.282480e-12
3.548134e+03 4.198968e+06 85.858586 3.635922e-13
1.778279e+06 1.676945e+06 88.585859 2.181462e-22
2.238721e+04 1.065531e+07 82.626263 2.909484e-20
1.778279e+04 1.508888e+06 81.616162 7.280874e-15
2.818383e+04 1.848753e+06 88.888889 2.151151e-15
1.778279e+06 7.498364e+05 87.474747 2.021192e-22
5.623413e+04 7.431487e+06 84.949495 2.040920e-19
2.238721e+06 5.207442e+05 85.656566 7.593991e-23
4.466836e+05 3.855797e+06 82.525253 8.135547e-21
1.122018e+03 2.607203e+06 84.444444 9.362443e-11
2.238721e+06 7.244562e+06 84.949495 2.133709e-25
1.778279e+03 8.203362e+06 80.707071 9.960793e-15
1.412538e+06 6.527071e+06 84.949495 3.289424e-24
7.079458e+03 1.688201e+06 88.383838 3.073632e-13
1.122018e+04 1.827413e+06 81.111111 3.646105e-14
1.412538e+04 8.229738e+06 85.858586 1.062769e-17
1.778279e+04 9.451940e+06 87.373737 9.001538e-19
8.912509e+05 2.976265e+05 84.242424 2.587718e-21
2.818383e+04 9.681192e+05 80.404040 1.224676e-15
8.912509e+05 2.516054e+06 84.848485 2.562137e-21
2.818383e+04 7.765970e+06 89.696970 2.010768e-18
4.466836e+06 6.928792e+06 85.858586 2.922775e-26
2.818383e+05 3.040487e+06 90.000000 2.374358e-19
1.778279e+04 2.826936e+06 80.303030 3.358983e-15
5.623413e+05 9.500147e+05 83.434343 1.600491e-20
1.122018e+03 9.190288e+06 81.313131 1.277480e-14
1.778279e+06 9.917754e+06 89.090909 1.434163e-26
7.079458e+04 3.565360e+06 84.141414 1.532562e-17
2.238721e+06 4.091921e+06 84.646465 1.468933e-23
2.238721e+04 5.791427e+06 82.929293 4.497129e-17
1.122018e+04 2.620409e+06 87.676768 4.695184e-14
7.079458e+03 7.291351e+06 87.171717 4.962034e-16
7.079458e+04 9.963283e+06 81.414141 1.752593e-21
2.818383e+03 5.327527e+05 86.161616 6.422625e-12
2.238721e+04 4.966322e+05 88.888889 4.606449e-15
5.623413e+06 8.653732e+05 85.454545 2.694317e-24
2.238721e+05 3.172088e+06 80.303030 1.979863e-19
5.623413e+05 1.010145e+07 82.121212 6.134104e-25
3.548134e+06 6.349918e+05 81.313131 1.169830e-23
1.778279e+04 7.992627e+06 83.535354 5.343166e-18
5.623413e+06 1.042987e+07 88.787879 1.235991e-28
2.238721e+04 8.390331e+06 86.060606 1.654345e-18
4.466836e+06 7.444773e+06 88.686869 1.625698e-26
1.412538e+05 9.787395e+06 88.888889 2.906723e-22
7.079458e+06 6.747733e+06 81.717172 5.902211e-27
5.623413e+04 7.788722e+06 82.121212 9.518284e-20
2.818383e+04 6.707487e+06 85.959596 7.491513e-18
1.412538e+05 2.867106e+06 84.545455 2.606573e-18
1.122018e+05 5.164288e+05 82.121212 7.709373e-18
1.778279e+04 4.806388e+06 85.757576 5.443826e-16
8.912509e+06 5.172845e+06 81.717172 2.270353e-26
3.548134e+06 5.483521e+06 84.545455 4.274979e-25
3.548134e+05 7.156370e+05 83.535354 9.884880e-20
4.466836e+03 1.035765e+07 86.767677 2.822209e-17
8.912509e+06 3.626426e+06 89.393939 2.644429e-25
2.238721e+06 7.979018e+06 80.707071 5.595199e-26
7.079458e+06 3.414290e+05 84.040404 1.149109e-24
2.238721e+06 3.145318e+06 85.656566 4.809964e-23
2.818383e+04 1.871734e+06 81.515152 1.304817e-15
1.412538e+04 3.938320e+06 84.141414 3.296622e-15
1.778279e+03 7.657562e+06 80.707071 2.076683e-14
4.466836e+06 9.190455e+06 83.939394 1.185640e-27
1.412538e+06 5.532399e+06 82.020202 9.603304e-24
3.548134e+05 8.686963e+06 86.060606 3.869988e-23
4.466836e+06 3.230253e+06 88.181818 4.168852e-24
3.548134e+05 2.056239e+06 90.000000 1.407820e-19
7.079458e+05 4.987608e+06 87.373737 5.085083e-22
7.079458e+03 6.024917e+06 83.434343 2.090104e-15
3.548134e+04 1.146045e+06 88.080808 8.817772e-16
8.912509e+06 7.989045e+06 87.979798 7.429054e-28
8.912509e+04 4.067848e+06 87.676768 5.087394e-18
2.238721e+03 5.451083e+05 80.808081 1.068287e-11
2.238721e+03 9.055951e+06 80.606061 1.421410e-15
3.548134e+04 1.631679e+06 85.151515 7.513289e-16
4.466836e+06 1.001714e+07 84.444444 3.877078e-28
4.466836e+05 2.190168e+06 89.191919 5.573234e-20
1.122018e+06 8.542779e+06 84.343434 4.769226e-25
8.912509e+04 3.845279e+06 83.838384 4.441467e-18
3.548134e+04 2.150966e+06 80.303030 4.616679e-16
1.412538e+04 2.155561e+06 80.404040 1.338341e-14
4.466836e+03 4.019746e+05 89.595960 1.402116e-12
1.122018e+05 9.012677e+06 85.151515 1.782159e-21
4.466836e+04 5.837474e+06 89.292929 5.804046e-18
1.778279e+04 5.005584e+06 82.121212 2.722005e-16
1.778279e+06 7.756453e+06 87.878788 2.976136e-25
7.079458e+04 3.170453e+05 80.707071 3.953303e-17
1.778279e+03 5.451244e+06 89.393939 8.111521e-13
3.548134e+05 3.717889e+05 88.181818 1.227563e-19
5.623413e+04 7.001000e+06 89.191919 4.791000e-19
1.122018e+04 9.336564e+05 84.949495 4.841630e-14
5.623413e+04 3.770013e+06 87.777778 4.128416e-17
2.818383e+05 2.478714e+06 86.767677 2.906357e-19
7.079458e+03 4.737952e+06 80.101010 8.161577e-15
3.548134e+03 4.301291e+06 84.646465 2.784342e-13
3.548134e+05 3.997374e+06 84.747475 2.194666e-20
1.778279e+03 5.632534e+06 84.444444 4.610152e-13
8.912509e+04 8.268098e+06 82.020202 8.983517e-21
2.818383e+05 9.125313e+05 84.040404 2.554670e-19
7.079458e+03 1.117354e+07 84.242424 6.227912e-20
5.623413e+05 3.791701e+06 88.383838 6.651700e-21
3.548134e+04 9.905275e+06 80.303030 2.169574e-20
1.412538e+05 7.139146e+06 88.282828 1.269779e-20
2.238721e+04 9.116732e+05 80.707071 2.913163e-15
1.122018e+06 3.076003e+06 86.565657 8.219565e-22
2.238721e+06 8.284726e+06 87.878788 5.989724e-26
2.818383e+04 8.633481e+06 82.525253 3.826066e-19
7.079458e+05 5.435625e+06 84.040404 2.004238e-22
1.412538e+04 5.576912e+05 82.222222 1.715835e-14
2.818383e+03 6.174518e+06 81.313131 3.393325e-14
1.778279e+05 6.955793e+06 82.828283 4.458135e-21
3.548134e+05 1.092599e+07 88.585859 5.728315e-25
1.412538e+04 4.672761e+06 84.040404 1.225601e-15
5.623413e+03 2.923570e+06 82.222222 2.315402e-13
3.548134e+05 8.232087e+06 87.979798 8.132064e-23
1.122018e+06 9.612099e+06 82.727273 9.360032e-26
1.778279e+03 6.367940e+06 84.040404 1.621288e-13
1.778279e+03 3.003938e+06 84.242424 1.388101e-11
1.412538e+04 1.263090e+06 85.959596 2.282393e-14
2.818383e+04 1.095750e+07 86.464646 4.462030e-21
1.412538e+03 3.053371e+06 87.878788 3.863289e-11
1.778279e+03 5.899665e+05 86.565657 3.034652e-11
3.548134e+05 4.925279e+06 81.919192 4.584425e-21
8.912509e+05 1.179755e+06 86.161616 3.053377e-21
7.079458e+06 3.797296e+06 82.929293 3.053524e-25
1.122018e+03 4.379704e+06 87.171717 1.436931e-11
3.548134e+05 1.119524e+07 82.222222 4.652343e-26
3.548134e+06 5.871000e+06 89.797980 3.316811e-25
2.238721e+03 8.418724e+06 85.858586 5.163291e-15
1.412538e+04 7.921714e+06 82.929293 1.268835e-17
2.238721e+05 3.481661e+06 80.707071 1.453326e-19
1.412538e+04 7.632541e+06 87.171717 2.659963e-17
8.912509e+03 6.617659e+06 80.202020 2.927219e-16
2.238721e+06 3.373187e+05 85.454545 7.408761e-23
3.548134e+05 8.805047e+05 81.111111 8.412582e-20
2.818383e+03 6.480680e+05 82.424242 5.336314e-12
3.548134e+06 3.845684e+06 82.424242 2.934486e-24
1.778279e+06 1.128000e+07 80.000000 5.938577e-30
2.238721e+05 9.468260e+06 81.818182 5.222784e-23
3.548134e+06 1.020304e+07 80.404040 5.275931e-28
3.548134e+04 2.182758e+06 85.050505 7.122757e-16
7.079458e+03 9.025323e+06 88.989899 4.668379e-17
2.238721e+05 1.625715e+06 85.555556 7.138026e-19
1.122018e+06 9.952814e+06 80.909091 4.911882e-26
5.623413e+05 2.227863e+06 89.191919 2.218182e-20
1.778279e+05 9.665421e+06 84.242424 1.147361e-22
3.548134e+04 4.705154e+06 85.252525 4.933687e-17
1.778279e+06 5.826758e+06 82.323232 2.767214e-24
1.412538e+04 7.522498e+06 86.767677 3.028387e-17
2.818383e+05 8.203530e+06 82.828283 1.405185e-22
7.079458e+04 5.213291e+06 80.505051 1.126063e-18
8.912509e+05 8.586187e+06 87.272727 1.328739e-24
1.412538e+03 3.114959e+06 84.747475 2.749371e-11
3.548134e+03 6.845994e+05 84.444444 2.715084e-12
1.122018e+05 5.339197e+06 89.696970 4.010489e-19
3.548134e+04 6.646955e+06 87.272727 3.901801e-18
1.122018e+03 7.218049e+06 89.898990 3.048673e-13
7.079458e+03 2.480919e+06 82.424242 1.589717e-13
4.466836e+04 1.185209e+06 87.979798 3.749356e-16
2.238721e+05 8.876598e+06 82.828283 1.325949e-22
4.466836e+06 3.748949e+06 87.070707 2.219774e-24
4.466836e+03 3.232791e+05 83.838384 1.145984e-12
2.818383e+04 6.787517e+05 85.353535 1.726227e-15
7.079458e+03 4.102883e+06 81.010101 2.093944e-14
1.122018e+05 6.876027e+06 80.909091 2.276307e-20
4.466836e+04 3.990857e+06 82.929293 4.154252e-17
7.079458e+03 1.658387e+06 81.515152 2.007884e-13
1.122018e+04 7.462497e+06 83.030303 5.468724e-17
1.778279e+03 9.557606e+05 80.808081 2.378900e-11
3.548134e+04 1.578832e+06 89.393939 9.268949e-16
3.548134e+05 9.534595e+06 83.838384 9.775060e-24
2.238721e+06 9.493274e+06 84.444444 9.258632e-27
2.238721e+04 6.115550e+06 81.313131 2.410269e-17
7.079458e+03 3.962597e+06 87.575758 5.298887e-14
1.122018e+05 9.641219e+06 81.818182 5.411147e-22
1.778279e+05 7.730288e+06 80.909091 1.274256e-21
2.238721e+04 3.920763e+06 81.919192 4.870643e-16
3.548134e+04 6.906143e+06 82.828283 1.832797e-18
3.548134e+03 9.866009e+06 87.272727 1.493817e-16
1.412538e+04 6.973727e+06 83.434343 4.888416e-17
5.623413e+03 3.015115e+06 85.454545 3.077428e-13
1.778279e+06 8.373977e+05 88.585859 2.097311e-22
2.238721e+04 8.308116e+06 83.131313 1.456301e-18
2.818383e+04 4.136334e+06 83.232323 1.902849e-16
2.818383e+03 8.128897e+05 86.767677 6.762757e-12
3.548134e+04 9.463080e+05 83.030303 6.323786e-16
2.818383e+03 8.989199e+05 82.929293 5.563378e-12
7.079458e+04 2.768534e+06 81.010101 2.484387e-17
2.818383e+03 3.457858e+06 84.545455 1.792355e-12
8.912509e+04 3.288957e+06 85.353535 1.054157e-17
1.412538e+06 6.741525e+06 82.525253 1.968113e-24
2.238721e+06 2.389614e+06 82.222222 6.057965e-23
5.623413e+06 1.083147e+07 81.010101 4.083131e-29
8.912509e+05 4.980515e+05 86.868687 3.017742e-21
3.548134e+05 3.884450e+06 84.141414 2.348644e-20
3.548134e+03 8.707915e+05 88.888889 3.304083e-12
5.623413e+03 3.259683e+06 86.363636 2.575504e-13
2.818383e+04 4.546138e+05 85.050505 1.665944e-15
2.238721e+04 7.070120e+06 84.444444 9.070568e-18
7.079458e+05 5.692642e+06 81.818182 1.108998e-22
7.079458e+04 3.836788e+06 80.404040 6.745791e-18
8.912509e+06 4.700615e+06 83.636364 4.928314e-26
2.238721e+06 1.226482e+06 86.363636 8.139785e-23
7.079458e+06 4.653179e+06 85.555556 1.307216e-25
2.818383e+05 3.005144e+06 87.777778 2.254405e-19
5.623413e+06 1.107068e+07 86.868687 2.162491e-29
1.122018e+06 4.746386e+06 82.222222 6.840156e-23
5.623413e+03 5.630270e+06 85.858586 1.029386e-14
8.912509e+05 2.140236e+06 83.030303 2.467304e-21
1.122018e+06 7.475379e+06 83.939394 2.004523e-24
1.778279e+05 5.611722e+06 80.808081 2.216523e-20
2.238721e+04 3.873206e+06 80.202020 4.164511e-16
5.623413e+06 5.213880e+06 85.959596 1.387603e-25
5.623413e+05 5.610561e+06 84.848485 4.223893e-22
